epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,19553.3,0.96697,1.13723,1.27368,1.80045,0.801,0.74576,0.81981,0.60663,0.93589,0.84195,1.20084,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,20150.6,0.96182,1.13266,1.27189,1.80307,0.81047,0.74155,0.82299,0.6084,0.93313,0.83493,1.19985,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,20766.7,0.95898,1.12633,1.27252,1.78166,0.80093,0.75346,0.82763,0.61431,0.92527,0.82656,1.19553,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,21290.3,0.96116,1.11853,1.27042,1.78378,0.80691,0.74299,0.82464,0.61347,0.92814,0.82451,1.19442,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,21767.8,0.95074,1.10175,1.26248,1.76164,0.80477,0.749,0.82528,0.61479,0.92519,0.82113,1.19183,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,22255.4,0.94962,1.09672,1.26226,1.75569,0.8163,0.74217,0.83234,0.61949,0.92113,0.81127,1.18928,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,22741.9,0.94818,1.09563,1.26214,1.7509,0.81325,0.75268,0.83235,0.61962,0.92179,0.80937,1.19012,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,23222.9,0.9426,1.08476,1.25815,1.73887,0.8117,0.7543,0.83238,0.62307,0.91734,0.80579,1.18641,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,23703.9,0.93646,1.07839,1.25606,1.73332,0.79972,0.7616,0.83351,0.62448,0.9133,0.80534,1.18266,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,24183.3,0.93526,1.07903,1.25429,1.72318,0.81116,0.75093,0.8332,0.62514,0.91387,0.8004,1.18264,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,24657.5,0.93482,1.06347,1.25015,1.71072,0.80872,0.76128,0.83543,0.62588,0.91036,0.79659,1.17967,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,25135.2,0.93905,1.06591,1.25255,1.70097,0.81796,0.75191,0.83631,0.62743,0.91095,0.79095,1.1803,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,25611.3,0.93072,1.05623,1.24824,1.70086,0.80864,0.76268,0.83443,0.62729,0.91042,0.78844,1.1798,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,26080.4,0.92399,1.04557,1.24319,1.6897,0.81353,0.75698,0.83521,0.62705,0.90928,0.78768,1.17862,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,26558.9,0.91982,1.03931,1.24231,1.68216,0.82051,0.75064,0.83673,0.62956,0.90866,0.78497,1.17798,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
