epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,6235.15,0.90354,0.98917,1.20925,1.30499,0.81683,0.74463,0.83155,0.62122,0.91133,0.78776,1.15577,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,6435.27,0.90097,0.9812,1.20625,1.2959,0.81392,0.75522,0.83273,0.62594,0.91319,0.7857,1.15732,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,6635.02,0.88954,0.96984,1.1987,1.29045,0.8071,0.7542,0.83313,0.62799,0.90759,0.77794,1.15461,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,6837.55,0.88721,0.9631,1.19773,1.28275,0.8144,0.7558,0.83528,0.62794,0.9072,0.77601,1.15343,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,7030.71,0.88286,0.95389,1.195,1.27664,0.80468,0.76003,0.83638,0.63086,0.90137,0.77325,1.1488,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,7223.92,0.87917,0.94958,1.19333,1.26733,0.80706,0.7629,0.83649,0.63119,0.90133,0.77216,1.14774,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,7418.31,0.86893,0.93299,1.18805,1.25546,0.80208,0.76913,0.83718,0.63012,0.90095,0.76827,1.14724,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,7618.97,0.87458,0.92743,1.18776,1.2508,0.81985,0.75687,0.84039,0.63336,0.89898,0.76352,1.14507,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,7824.34,0.8677,0.9178,1.18575,1.24654,0.81618,0.76297,0.83955,0.63375,0.89842,0.76319,1.14278,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,8028.67,0.85478,0.90367,1.17705,1.23583,0.82475,0.7556,0.84104,0.63576,0.89784,0.75848,1.14368,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,8232.33,0.85849,0.90156,1.17593,1.22504,0.81525,0.76111,0.84266,0.63706,0.89694,0.75542,1.1437,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,8452.27,0.81705,0.75541,1.1483,1.15449,0.82202,0.76125,0.84295,0.63766,0.89477,0.75018,1.1434,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,8656.64,0.79851,0.71977,1.1311,1.0568,0.82947,0.75397,0.84364,0.63923,0.89329,0.74811,1.14359,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,8860.81,0.79052,0.70493,1.12708,1.03275,0.8145,0.76454,0.84361,0.64121,0.89113,0.74746,1.14166,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,9063.77,0.77983,0.69136,1.12031,1.02439,0.80671,0.77327,0.84293,0.64066,0.89038,0.7474,1.14108,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,9268.13,0.77416,0.67767,1.11391,1.00517,0.82352,0.75753,0.84294,0.64179,0.88976,0.74387,1.14073,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,9472.03,0.76651,0.66727,1.10937,1.00065,0.8257,0.75841,0.84296,0.6422,0.88985,0.74181,1.14093,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,9676.05,0.75667,0.64965,1.09914,0.98484,0.81489,0.76467,0.84266,0.64149,0.89082,0.74145,1.14162,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,9880.33,0.75039,0.64219,1.09831,0.98452,0.80418,0.77458,0.8436,0.64231,0.88998,0.73967,1.14093,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,10083.8,0.74416,0.63302,1.09578,0.97686,0.80976,0.77185,0.84298,0.64289,0.88951,0.7392,1.14051,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,10287.2,0.73744,0.62443,1.09236,0.97404,0.80703,0.7774,0.84305,0.64278,0.88964,0.73851,1.14057,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
