epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,215.868,1.60223,2.78898,0.02234,0.6372,0.52251,0.56717,0.376,1.35855,1.57142,0.0243,0.00996139,0.00332046,0.00996139,0.00332046,0.00996139,0.00332046,0.00996139,0.00332046
2,404.623,1.23771,1.68657,0.01584,0.694,0.55852,0.62466,0.42501,1.27369,1.41817,0.02285,0.0197638,0.00658792,0.0197638,0.00658792,0.0197638,0.00658792,0.0197638,0.00658792
3,593.139,1.2348,1.6482,0.01582,0.55562,0.39281,0.41634,0.26334,1.49886,2.22631,0.02945,0.0293682,0.00978938,0.0293682,0.00978938,0.0293682,0.00978938,0.0293682,0.00978938
4,778.417,1.2804,1.74514,0.01677,0.57229,0.43311,0.46422,0.29409,1.41702,1.8108,0.02669,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,962.629,1.26363,1.72377,0.01645,0.63027,0.52201,0.58073,0.38196,1.32708,1.49536,0.02461,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,1148.13,1.24322,1.6888,0.01625,0.62804,0.51832,0.56695,0.37085,1.31922,1.51702,0.02455,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,1335.62,1.23539,1.65475,0.01599,0.64878,0.54445,0.5959,0.38473,1.3147,1.45349,0.0247,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,1524.27,1.2315,1.63084,0.01599,0.6563,0.56787,0.62307,0.41383,1.26715,1.41236,0.02309,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,1712.67,1.20614,1.60234,0.0157,0.68557,0.55644,0.62138,0.41556,1.27433,1.37615,0.02311,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,1901.22,1.21682,1.59393,0.01568,0.67679,0.56331,0.6289,0.42323,1.25346,1.38463,0.02315,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,2089.31,1.20926,1.58053,0.01557,0.67655,0.57821,0.63415,0.42383,1.25289,1.32825,0.023,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,2277.43,1.19682,1.55743,0.01538,0.70872,0.58338,0.65793,0.45072,1.22681,1.32118,0.02214,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,2468.09,1.20257,1.55355,0.01529,0.67438,0.60604,0.66255,0.45394,1.22428,1.29373,0.02223,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,2657.82,1.19255,1.53571,0.01523,0.70952,0.61706,0.67878,0.46694,1.20787,1.25938,0.02173,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,2848.49,1.18851,1.52894,0.0151,0.70649,0.58994,0.66912,0.46366,1.21527,1.26666,0.02192,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,3032.45,1.18325,1.50918,0.0152,0.72467,0.62431,0.70044,0.49236,1.16829,1.20591,0.02067,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,3221.75,1.18069,1.49431,0.01502,0.73224,0.62285,0.69857,0.48576,1.21232,1.2228,0.02195,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,3411.39,1.17342,1.4942,0.01497,0.728,0.63703,0.70369,0.48812,1.19599,1.17244,0.02148,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,3596.56,1.17215,1.4856,0.01496,0.7533,0.63425,0.72369,0.51099,1.16266,1.13293,0.02043,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,3785.04,1.16931,1.46604,0.01478,0.74687,0.63596,0.71752,0.50698,1.1476,1.14146,0.02018,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,3969.42,1.17048,1.46194,0.01478,0.7409,0.64535,0.72516,0.51483,1.13642,1.13459,0.01989,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,4157.66,1.15235,1.44703,0.01453,0.73798,0.65778,0.72786,0.5182,1.13795,1.10325,0.01982,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,4348.22,1.15741,1.44472,0.01465,0.74834,0.6637,0.73476,0.52604,1.13122,1.08533,0.01963,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,4537.17,1.15499,1.42506,0.01444,0.76062,0.66694,0.74787,0.53874,1.11568,1.07188,0.01936,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,4726.75,1.14952,1.42597,0.01454,0.75819,0.6641,0.74558,0.53676,1.10758,1.07867,0.0193,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,4915.74,1.14887,1.41402,0.01454,0.75594,0.67735,0.7489,0.54083,1.10409,1.06786,0.01914,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,5104.18,1.15097,1.40894,0.01453,0.77391,0.6785,0.75484,0.54821,1.09011,1.04431,0.0188,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,5291.55,1.15111,1.40181,0.0145,0.75759,0.68164,0.75632,0.55182,1.08285,1.02909,0.01853,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,5477.73,1.14176,1.39693,0.01433,0.76988,0.67908,0.75947,0.55292,1.08997,1.03068,0.01874,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,5667.92,1.13982,1.39255,0.01423,0.76936,0.68721,0.76215,0.55807,1.07602,1.02525,0.01837,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,5852.01,1.14428,1.3836,0.01431,0.78105,0.68973,0.76981,0.56301,1.07495,1.00168,0.01844,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,6042.13,1.13567,1.36753,0.0142,0.78327,0.68702,0.77255,0.56828,1.06836,0.99058,0.01819,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,6230.6,1.12729,1.35446,0.01411,0.7766,0.69084,0.77287,0.56897,1.05168,0.9984,0.01781,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,6414.97,1.1313,1.35706,0.01416,0.76366,0.69791,0.77165,0.57094,1.05288,0.97693,0.0178,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,6600.42,1.1206,1.34527,0.01405,0.78056,0.69486,0.77719,0.57517,1.05034,0.97693,0.01773,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,6796.28,1.125,1.33904,0.01406,0.77979,0.69781,0.77887,0.57733,1.05423,0.96747,0.01784,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,6993.29,1.12241,1.33646,0.01392,0.77984,0.70267,0.77887,0.57892,1.04355,0.97465,0.0176,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,7183.36,1.12017,1.31844,0.01411,0.79496,0.69832,0.78276,0.58172,1.04164,0.96274,0.01759,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,7368.17,1.11926,1.32324,0.01392,0.79797,0.69674,0.78697,0.58651,1.03659,0.94781,0.01743,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,7557.98,1.11697,1.31593,0.01386,0.7934,0.70529,0.78772,0.58798,1.0337,0.95569,0.01734,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,7746.66,1.10267,1.31382,0.01379,0.79068,0.71161,0.79107,0.59106,1.03353,0.94645,0.0173,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,7935.82,1.10378,1.29672,0.0137,0.78742,0.70757,0.79158,0.59242,1.02648,0.94215,0.01713,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,8125.18,1.1058,1.29624,0.0137,0.77836,0.71917,0.79008,0.59239,1.02311,0.94207,0.01704,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,8311.72,1.1041,1.29048,0.01376,0.79687,0.70757,0.79347,0.59429,1.02473,0.9348,0.01709,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,8501.34,1.10281,1.28538,0.01358,0.79442,0.71847,0.7945,0.5969,1.02021,0.93597,0.017,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,8690.09,1.09942,1.26794,0.01368,0.79309,0.71878,0.7974,0.59988,1.0218,0.92145,0.017,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,8879,1.09168,1.26997,0.01345,0.80459,0.71016,0.79881,0.60161,1.01814,0.92201,0.01694,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,9068.74,1.09298,1.26584,0.01347,0.80137,0.72391,0.80068,0.60282,1.01789,0.9187,0.01694,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,9252.98,1.0879,1.25507,0.01337,0.80692,0.72149,0.80175,0.60378,1.01685,0.91297,0.01687,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,9440.99,1.07922,1.24445,0.01325,0.792,0.72833,0.80217,0.60528,1.01374,0.91268,0.01682,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,9629.62,1.08597,1.23539,0.01343,0.78671,0.73767,0.80457,0.60681,1.01104,0.91251,0.01676,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,9815.84,1.07736,1.2289,0.01327,0.80928,0.72445,0.806,0.60779,1.01135,0.91143,0.01676,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,10000.5,1.07681,1.22799,0.01316,0.79408,0.73523,0.80436,0.60818,1.0075,0.9083,0.01667,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,10184.5,1.0786,1.21776,0.01328,0.80178,0.73229,0.80597,0.6097,1.00442,0.9086,0.01659,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
