epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,28261.8,0.95779,1.07533,0.01275,0.83503,0.79876,0.8753,0.69194,0.84148,0.6909,0.01425,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,29128.7,0.94701,1.05552,0.0126,0.83176,0.79901,0.87403,0.69083,0.83549,0.68997,0.01414,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,29996.1,0.94784,1.05252,0.01249,0.84107,0.80186,0.87511,0.69486,0.82905,0.68654,0.01399,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,30865.2,0.93978,1.03518,0.01237,0.82882,0.81349,0.87573,0.69694,0.82783,0.67416,0.01399,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,31732.9,0.93026,1.01167,0.01224,0.84953,0.79246,0.87833,0.69989,0.82769,0.66853,0.01393,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,32600.9,0.9273,1.02288,0.01221,0.85837,0.78764,0.87925,0.70184,0.82564,0.66245,0.01387,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,33469.9,0.92658,1.00298,0.01223,0.83973,0.80903,0.88059,0.70621,0.8166,0.6592,0.01362,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,34362.9,0.92025,0.99631,0.01211,0.84227,0.80818,0.88246,0.70877,0.81189,0.65447,0.01348,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,35254.3,0.91898,0.99226,0.01205,0.83912,0.81055,0.88368,0.70968,0.80636,0.65629,0.01337,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,36124.8,0.91315,0.97747,0.01204,0.84865,0.80981,0.88739,0.71441,0.80324,0.64429,0.01332,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
