epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,5580.98,1.21389,1.56514,0.01537,0.74239,0.64617,0.71841,0.51096,1.16149,1.15131,0.02027,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,5756.24,1.20887,1.55981,0.01537,0.75849,0.64875,0.73046,0.52176,1.15075,1.13184,0.01998,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,5931.87,1.21129,1.56276,0.01537,0.75588,0.64364,0.7263,0.51796,1.14882,1.13636,0.01991,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,6107.88,1.20423,1.54093,0.01529,0.75118,0.65714,0.73111,0.52067,1.14565,1.12998,0.01992,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,6282.23,1.2078,1.54493,0.01531,0.75087,0.65953,0.73634,0.53014,1.1357,1.11181,0.01956,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,6457.42,1.20962,1.54028,0.01521,0.76115,0.65424,0.73466,0.53035,1.12976,1.11401,0.01947,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,6633.3,1.20406,1.52422,0.01539,0.75499,0.66029,0.73552,0.53148,1.13567,1.10491,0.01962,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,6809.39,1.20681,1.52076,0.01526,0.74762,0.66494,0.74017,0.53489,1.12779,1.0967,0.01936,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,6984.31,1.20262,1.52704,0.01519,0.77307,0.65884,0.74216,0.53797,1.11848,1.09928,0.01923,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,7158.58,1.19576,1.49514,0.01519,0.76441,0.662,0.74286,0.53899,1.12603,1.0897,0.01929,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,7325.32,1.18741,1.50349,0.015,0.76027,0.6753,0.74657,0.54298,1.11466,1.08616,0.01905,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,7497.75,1.19366,1.49218,0.01504,0.7626,0.67068,0.74736,0.54205,1.11508,1.0797,0.0191,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
