epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,14216.7,0.95963,1.13898,1.26194,0.96685,0.7951,0.72637,0.80701,0.5945,0.94511,0.84769,1.2006,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,14674.6,0.95604,1.13447,1.25976,0.9588,0.79606,0.73016,0.80849,0.59541,0.94459,0.83787,1.19828,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,15165.2,0.9539,1.1327,1.26087,0.95703,0.80375,0.73277,0.80946,0.59751,0.93648,0.83396,1.19328,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,15639.4,0.95412,1.11927,1.25648,0.94918,0.78784,0.74548,0.81305,0.60319,0.93732,0.82802,1.193,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,16090.1,0.94347,1.1052,1.24987,0.94293,0.80973,0.72662,0.81382,0.60212,0.93408,0.82774,1.1929,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,16699.7,0.94089,1.10192,1.24877,0.94262,0.80308,0.73468,0.81501,0.60289,0.93188,0.82451,1.19082,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,17468.8,0.94288,1.09723,1.24992,0.93935,0.80141,0.74237,0.81865,0.6057,0.93117,0.81658,1.19115,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,18213.5,0.93219,1.08527,1.24336,0.92855,0.80371,0.73907,0.81754,0.6069,0.92767,0.81587,1.18807,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,18951.7,0.9303,1.07916,1.24248,0.93139,0.80214,0.74658,0.81942,0.60944,0.92596,0.81149,1.18679,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,19709.4,0.92759,1.08206,1.24107,0.92628,0.79393,0.74443,0.81869,0.6115,0.92537,0.80674,1.18636,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,20468.9,0.92801,1.06319,1.23642,0.92222,0.80522,0.73334,0.81923,0.61325,0.92234,0.80259,1.18337,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,21228.1,0.92781,1.06946,1.23659,0.91763,0.8025,0.73888,0.81891,0.61146,0.92182,0.80315,1.18379,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,21976.9,0.91942,1.05144,1.2328,0.91359,0.81775,0.72979,0.82245,0.61558,0.91819,0.79735,1.17989,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,22735.2,0.91402,1.04238,1.22593,0.90572,0.80429,0.7461,0.82363,0.61672,0.91727,0.79201,1.17937,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,23490.5,0.91164,1.0381,1.22775,0.90562,0.80867,0.74602,0.82441,0.61703,0.91542,0.7891,1.17764,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,24248.8,0.91183,1.03521,1.22756,0.90158,0.81811,0.73826,0.82562,0.61687,0.91597,0.78857,1.17735,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,24999.6,0.91603,1.03605,1.23116,0.90125,0.81376,0.74163,0.8265,0.61769,0.91515,0.78771,1.17642,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,25752,0.90999,1.02513,1.22407,0.8975,0.81909,0.7411,0.82732,0.61922,0.91325,0.78312,1.17526,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,26504.3,0.90705,1.01754,1.22044,0.89632,0.81579,0.74789,0.82809,0.62009,0.91287,0.78149,1.17511,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,27262.1,0.90233,1.01427,1.21953,0.88818,0.80672,0.75481,0.82843,0.62152,0.91075,0.7798,1.17391,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,28025.2,0.90209,1.00896,1.21808,0.88983,0.80954,0.75277,0.82898,0.6227,0.90955,0.77825,1.17302,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,28781.5,0.8951,0.99967,1.21287,0.88561,0.81189,0.74937,0.82936,0.62368,0.9089,0.77653,1.17219,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,29540.7,0.89347,0.9918,1.21322,0.88357,0.80808,0.75576,0.83077,0.62415,0.90898,0.77364,1.173,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,30300.3,0.88881,0.99222,1.21102,0.87912,0.81383,0.75116,0.83097,0.62497,0.90754,0.77193,1.17237,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,31058.3,0.88815,0.98966,1.20866,0.87598,0.81779,0.74865,0.83115,0.62554,0.90675,0.77021,1.17171,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,31814.3,0.88919,0.98375,1.209,0.87242,0.8169,0.74954,0.83103,0.62593,0.9058,0.76879,1.17097,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,32572.2,0.88566,0.98036,1.20809,0.86933,0.81643,0.74976,0.83112,0.62694,0.90527,0.7681,1.17054,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,33333.9,0.88086,0.96485,1.20315,0.86523,0.81397,0.75073,0.83195,0.62714,0.9053,0.76681,1.17017,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,34093.9,0.88018,0.97144,1.20591,0.86308,0.80746,0.75703,0.83244,0.62829,0.90472,0.76644,1.16931,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,34849.4,0.87146,0.95909,1.19909,0.85881,0.8125,0.75337,0.83281,0.62872,0.90455,0.76507,1.16954,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,35592.4,0.87582,0.95623,1.19931,0.85933,0.81089,0.75303,0.83303,0.62897,0.90396,0.76422,1.16906,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,36340.2,0.87247,0.95536,1.19809,0.85487,0.80856,0.75659,0.83339,0.62942,0.90316,0.76392,1.16866,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,36998.2,0.87443,0.95136,1.19837,0.85195,0.80677,0.75797,0.83324,0.62975,0.90262,0.76349,1.16848,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,37372,0.86849,0.94172,1.19863,0.84848,0.80918,0.75603,0.83351,0.63002,0.90223,0.76233,1.16834,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,37700.7,0.86387,0.9381,1.19409,0.84633,0.80425,0.75995,0.8336,0.63054,0.90156,0.76155,1.16794,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,38250.3,0.85935,0.93014,1.19046,0.84124,0.80785,0.75935,0.83381,0.63048,0.90109,0.76039,1.16739,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,38729.2,0.85611,0.9282,1.18768,0.83723,0.80968,0.75879,0.83385,0.63045,0.90076,0.75964,1.1671,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
