epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1519.38,1.48968,1.34349,0.02165,0.64314,0.65809,0.69746,0.33865,1.69422,1.31918,0.03891,0.00079705,0.00079705,0.00079705
43,1555.53,1.47205,1.3328,0.02145,0.63157,0.59056,0.62602,0.30058,1.85042,1.63621,0.04253,0.0007921,0.0007921,0.0007921
44,1591.56,1.4622,1.29587,0.02109,0.70567,0.64421,0.71959,0.34498,1.67855,1.33293,0.03826,0.00078715,0.00078715,0.00078715
45,1626.85,1.4623,1.33235,0.02133,0.63126,0.65047,0.7117,0.34944,1.68996,1.33476,0.0411,0.0007822,0.0007822,0.0007822
46,1661.89,1.47149,1.34754,0.02175,0.63725,0.64465,0.67423,0.3259,1.71463,1.39179,0.04112,0.00077725,0.00077725,0.00077725
47,1697.29,1.45907,1.34325,0.02129,0.65779,0.67595,0.69818,0.3497,1.65664,1.26028,0.03749,0.0007723,0.0007723,0.0007723
48,1732.67,1.45792,1.30188,0.02112,0.69647,0.64196,0.73206,0.36982,1.64162,1.31868,0.03693,0.00076735,0.00076735,0.00076735
49,1768.6,1.45385,1.35008,0.02117,0.69824,0.64439,0.73453,0.3467,1.69165,1.29885,0.0392,0.0007624,0.0007624,0.0007624
50,1803.78,1.43674,1.29286,0.02078,0.68496,0.60571,0.69746,0.35565,1.70453,1.40193,0.03893,0.00075745,0.00075745,0.00075745
51,1839.26,1.47433,1.31933,0.02105,0.67951,0.63224,0.70088,0.35501,1.64911,1.3066,0.03764,0.0007525,0.0007525,0.0007525
52,1874.65,1.44344,1.28072,0.02078,0.64749,0.67068,0.69423,0.3386,1.73534,1.34878,0.04031,0.00074755,0.00074755,0.00074755
53,1909.91,1.4534,1.33214,0.02126,0.61095,0.69257,0.73926,0.37518,1.66576,1.27945,0.0389,0.0007426,0.0007426,0.0007426
54,1945.97,1.41281,1.28243,0.02079,0.63711,0.61609,0.66435,0.3239,1.67655,1.43626,0.03967,0.00073765,0.00073765,0.00073765
55,1981.33,1.44181,1.26186,0.02068,0.68865,0.65436,0.70974,0.35734,1.71385,1.30169,0.03775,0.0007327,0.0007327,0.0007327
56,2016.53,1.45083,1.27461,0.021,0.67275,0.6848,0.72458,0.3623,1.66822,1.28803,0.03975,0.00072775,0.00072775,0.00072775
57,2051.85,1.41019,1.24442,0.02046,0.67479,0.62809,0.68803,0.34385,1.69705,1.38354,0.03968,0.0007228,0.0007228,0.0007228
58,2087.09,1.42855,1.26852,0.0206,0.67047,0.67549,0.7249,0.35704,1.70356,1.30379,0.03739,0.00071785,0.00071785,0.00071785
59,2122.31,1.41336,1.2121,0.02057,0.55506,0.59719,0.61362,0.27429,1.85285,1.66722,0.04361,0.0007129,0.0007129,0.0007129
60,2157.53,1.43961,1.26785,0.02087,0.72092,0.64215,0.73212,0.3765,1.63743,1.30094,0.03765,0.00070795,0.00070795,0.00070795
61,2193.63,1.42075,1.25667,0.02008,0.65817,0.62769,0.6859,0.34013,1.71321,1.37962,0.03819,0.000703,0.000703,0.000703
62,2228.74,1.40691,1.27981,0.02034,0.62573,0.70932,0.71688,0.35129,1.69812,1.2796,0.03901,0.00069805,0.00069805,0.00069805
63,2264.1,1.4156,1.27188,0.02054,0.71388,0.66862,0.72175,0.35009,1.72337,1.20813,0.04,0.0006931,0.0006931,0.0006931
64,2299.22,1.40673,1.21987,0.02006,0.69268,0.68191,0.7413,0.37334,1.61718,1.27338,0.03616,0.00068815,0.00068815,0.00068815
65,2334.41,1.405,1.20508,0.02013,0.63996,0.68302,0.72048,0.3568,1.68946,1.24898,0.03868,0.0006832,0.0006832,0.0006832
66,2369.88,1.38375,1.17848,0.01994,0.70236,0.66566,0.70469,0.36914,1.67188,1.2935,0.03912,0.00067825,0.00067825,0.00067825
67,2405.14,1.39091,1.19898,0.01979,0.65371,0.70243,0.72202,0.35432,1.64391,1.23801,0.03665,0.0006733,0.0006733,0.0006733
68,2440.24,1.38644,1.18313,0.01981,0.71876,0.66495,0.74698,0.36352,1.74416,1.23858,0.04007,0.00066835,0.00066835,0.00066835
69,2475.71,1.3699,1.13692,0.01948,0.71504,0.66853,0.74386,0.37992,1.6794,1.25563,0.03844,0.0006634,0.0006634,0.0006634
70,2511.83,1.36625,1.16878,0.01958,0.64804,0.68887,0.72001,0.35546,1.74993,1.24656,0.03899,0.00065845,0.00065845,0.00065845
71,2547.16,1.37777,1.18135,0.01948,0.73657,0.65125,0.73486,0.37406,1.66212,1.24718,0.03878,0.0006535,0.0006535,0.0006535
72,2582.61,1.38465,1.15351,0.01954,0.70149,0.69497,0.75904,0.3871,1.6544,1.19281,0.03757,0.00064855,0.00064855,0.00064855
73,2618.65,1.35498,1.15235,0.01908,0.67221,0.70116,0.74702,0.38542,1.67133,1.17762,0.03715,0.0006436,0.0006436,0.0006436
74,2653.75,1.37968,1.16397,0.01976,0.73736,0.67617,0.75327,0.37774,1.70561,1.15993,0.03762,0.00063865,0.00063865,0.00063865
75,2689.06,1.38867,1.18958,0.01969,0.7395,0.69534,0.77032,0.39051,1.62844,1.21661,0.03741,0.0006337,0.0006337,0.0006337
76,2725.17,1.36095,1.17076,0.0198,0.68578,0.70401,0.73249,0.377,1.64197,1.21297,0.03732,0.00062875,0.00062875,0.00062875
77,2760.58,1.34475,1.15769,0.01902,0.66318,0.67498,0.71073,0.34758,1.7066,1.33968,0.03878,0.0006238,0.0006238,0.0006238
78,2795.86,1.36841,1.13787,0.01967,0.70387,0.68126,0.73966,0.38495,1.70294,1.12679,0.03887,0.00061885,0.00061885,0.00061885
79,2831.14,1.33694,1.14659,0.01921,0.69952,0.69561,0.72761,0.36202,1.78887,1.20605,0.04171,0.0006139,0.0006139,0.0006139
80,2866.91,1.34646,1.13745,0.01903,0.74094,0.70037,0.75516,0.38428,1.66666,1.17957,0.03847,0.00060895,0.00060895,0.00060895
81,2902.56,1.33425,1.13725,0.01939,0.72548,0.66557,0.72036,0.37032,1.68831,1.26306,0.03764,0.000604,0.000604,0.000604
82,2937.75,1.33696,1.12709,0.01905,0.68847,0.66979,0.73372,0.38102,1.63672,1.19896,0.03651,0.00059905,0.00059905,0.00059905
83,2973.73,1.34366,1.12644,0.01901,0.70677,0.67346,0.70425,0.36852,1.67146,1.26191,0.03843,0.0005941,0.0005941,0.0005941
84,3009.77,1.32637,1.08985,0.0187,0.73599,0.66956,0.75687,0.38783,1.67123,1.14709,0.0372,0.00058915,0.00058915,0.00058915
85,3045.27,1.32955,1.11403,0.01908,0.68423,0.60876,0.69942,0.35555,1.65906,1.29823,0.03732,0.0005842,0.0005842,0.0005842
86,3080.45,1.31394,1.08553,0.0187,0.75382,0.63528,0.7182,0.34913,1.77144,1.27176,0.03886,0.00057925,0.00057925,0.00057925
87,3115.63,1.34757,1.0873,0.01902,0.79455,0.6752,0.77234,0.41163,1.60058,1.11665,0.03493,0.0005743,0.0005743,0.0005743
88,3151.6,1.30976,1.09342,0.01854,0.67035,0.70261,0.74794,0.38334,1.67579,1.21243,0.03807,0.00056935,0.00056935,0.00056935
89,3187.62,1.2961,1.06784,0.01876,0.68769,0.71502,0.7529,0.38349,1.68224,1.18875,0.0382,0.0005644,0.0005644,0.0005644
90,3224.22,1.32689,1.10935,0.01874,0.70391,0.72143,0.74598,0.38905,1.66257,1.20224,0.0374,0.00055945,0.00055945,0.00055945
91,3260.17,1.30696,1.07692,0.01898,0.77537,0.64661,0.74535,0.38392,1.66089,1.2323,0.03863,0.0005545,0.0005545,0.0005545
92,3295.7,1.29912,1.09209,0.01859,0.73743,0.62437,0.74751,0.38468,1.71145,1.18953,0.03811,0.00054955,0.00054955,0.00054955
93,3331.61,1.31818,1.08553,0.01869,0.72793,0.68103,0.76417,0.38846,1.66569,1.205,0.03859,0.0005446,0.0005446,0.0005446
94,3367.32,1.31327,1.05518,0.01851,0.67465,0.64459,0.72627,0.36901,1.66176,1.24197,0.03822,0.00053965,0.00053965,0.00053965
95,3402.82,1.30933,1.0533,0.01817,0.7516,0.66559,0.74305,0.38195,1.6855,1.20091,0.03875,0.0005347,0.0005347,0.0005347
96,3439.3,1.30118,1.05571,0.0185,0.7526,0.66376,0.74919,0.37862,1.68128,1.21048,0.0376,0.00052975,0.00052975,0.00052975
97,3475.68,1.27477,1.02226,0.01788,0.70803,0.71167,0.75941,0.38083,1.71064,1.15607,0.03929,0.0005248,0.0005248,0.0005248
98,3511.79,1.28089,1.04676,0.01781,0.75831,0.66146,0.75441,0.40228,1.64904,1.14601,0.03821,0.00051985,0.00051985,0.00051985
99,3547.52,1.28961,1.03118,0.01786,0.68764,0.71914,0.75096,0.38086,1.69736,1.1478,0.03837,0.0005149,0.0005149,0.0005149
100,3583.23,1.29643,1.05311,0.0184,0.70115,0.68957,0.74293,0.39846,1.61365,1.23045,0.03726,0.00050995,0.00050995,0.00050995
101,3618.9,1.30298,1.04107,0.01903,0.70068,0.71083,0.74485,0.38619,1.66076,1.14512,0.03646,0.000505,0.000505,0.000505
102,3654.32,1.26724,1.04463,0.01789,0.76067,0.67791,0.76389,0.37493,1.72493,1.13465,0.03953,0.00050005,0.00050005,0.00050005
103,3689.96,1.26471,1.03077,0.01757,0.70097,0.71083,0.75886,0.38381,1.70042,1.19454,0.03893,0.0004951,0.0004951,0.0004951
104,3725.66,1.25974,1.04202,0.01802,0.71389,0.68248,0.75802,0.40244,1.67687,1.15021,0.0383,0.00049015,0.00049015,0.00049015
105,3761.52,1.27729,1.02913,0.01785,0.7309,0.6698,0.74704,0.3804,1.68818,1.24963,0.03829,0.0004852,0.0004852,0.0004852
106,3797.38,1.27186,1.01151,0.01789,0.71443,0.70032,0.76591,0.40735,1.6259,1.1533,0.03701,0.00048025,0.00048025,0.00048025
107,3833.33,1.26066,1.01963,0.0179,0.65096,0.71152,0.73782,0.3796,1.70427,1.20649,0.03971,0.0004753,0.0004753,0.0004753
108,3869.01,1.23948,0.98267,0.01758,0.69831,0.70196,0.73937,0.37093,1.67507,1.23885,0.03836,0.00047035,0.00047035,0.00047035
109,3904.81,1.22735,0.98669,0.01751,0.76305,0.66955,0.74571,0.39043,1.65169,1.27577,0.03836,0.0004654,0.0004654,0.0004654
110,3940.26,1.23348,0.99263,0.01745,0.70464,0.67536,0.74754,0.38365,1.67658,1.18702,0.03903,0.00046045,0.00046045,0.00046045
111,3976.2,1.24645,0.99171,0.0175,0.72891,0.71163,0.76229,0.41618,1.60323,1.15948,0.03597,0.0004555,0.0004555,0.0004555
112,4012.74,1.25361,0.99163,0.01732,0.8065,0.64143,0.75897,0.40687,1.62451,1.15893,0.03635,0.00045055,0.00045055,0.00045055
113,4048.53,1.24284,0.97634,0.0172,0.73093,0.67962,0.73907,0.39481,1.62114,1.2096,0.03661,0.0004456,0.0004456,0.0004456
114,4084.25,1.23265,0.98008,0.01775,0.74678,0.66151,0.74366,0.39036,1.63312,1.23389,0.03747,0.00044065,0.00044065,0.00044065
115,4119.82,1.24352,0.96898,0.01734,0.6879,0.71668,0.76043,0.4033,1.61771,1.21641,0.03627,0.0004357,0.0004357,0.0004357
116,4156.1,1.22405,0.96525,0.01677,0.73336,0.6686,0.76005,0.39819,1.64485,1.20004,0.03738,0.00043075,0.00043075,0.00043075
117,4203.09,1.21292,0.97451,0.01696,0.76924,0.6646,0.75056,0.39676,1.67372,1.23149,0.03724,0.0004258,0.0004258,0.0004258
118,4255.81,1.20639,0.9609,0.01706,0.7297,0.67697,0.75194,0.4064,1.59934,1.23863,0.03651,0.00042085,0.00042085,0.00042085
119,4306.43,1.20065,0.94207,0.01688,0.69838,0.69884,0.75469,0.40409,1.6118,1.22087,0.03573,0.0004159,0.0004159,0.0004159
120,4349.5,1.1919,0.92215,0.01681,0.72262,0.64975,0.73478,0.37983,1.65407,1.30784,0.03734,0.00041095,0.00041095,0.00041095
121,4385.51,1.21095,0.93682,0.01711,0.74041,0.70706,0.75626,0.39637,1.65855,1.16106,0.03645,0.000406,0.000406,0.000406
122,4421.83,1.20938,0.9311,0.01688,0.69459,0.69487,0.73644,0.38909,1.68574,1.20942,0.03752,0.00040105,0.00040105,0.00040105
123,4458.05,1.16777,0.90406,0.01632,0.79303,0.65157,0.74353,0.40526,1.62724,1.2427,0.03628,0.0003961,0.0003961,0.0003961
