epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,10179.7,1.00123,1.10873,0.01258,0.83741,0.76786,0.85281,0.66196,0.91371,0.75417,0.01519,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,10465.3,0.99915,1.09605,0.0125,0.83515,0.77135,0.8543,0.66482,0.91345,0.74841,0.0152,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,10764.8,0.98569,1.08041,0.01228,0.82229,0.79293,0.8545,0.66644,0.90422,0.74872,0.01499,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,11075.3,0.98344,1.07078,0.01226,0.8247,0.78431,0.85762,0.66881,0.89883,0.74574,0.01486,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,11393.5,0.98273,1.05261,0.01223,0.84546,0.77365,0.86079,0.67481,0.89478,0.73218,0.01477,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,11704.3,0.97378,1.04568,0.01212,0.83186,0.78634,0.85963,0.67415,0.8967,0.7314,0.0148,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,12016.1,0.96689,1.03882,0.01206,0.83185,0.78352,0.85913,0.67618,0.89047,0.73647,0.01462,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,12313.7,0.96698,1.03118,0.01208,0.82164,0.79174,0.86006,0.67645,0.89034,0.73228,0.01467,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,12600.2,0.96142,1.01014,0.0119,0.82668,0.7956,0.86285,0.67992,0.88554,0.7297,0.01452,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,12886.6,0.96662,1.0138,0.01192,0.84683,0.77752,0.86197,0.67981,0.88264,0.73255,0.01445,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,13172.5,0.95456,0.99784,0.01187,0.81851,0.80043,0.86211,0.68027,0.88057,0.73337,0.0144,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,13458.8,0.94687,0.98107,0.0117,0.83723,0.79294,0.86381,0.68347,0.87936,0.72053,0.01434,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,13744.2,0.94018,0.9747,0.01164,0.84266,0.78343,0.8628,0.6846,0.87515,0.7258,0.01423,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,14029.5,0.94454,0.97613,0.01168,0.83277,0.78739,0.86313,0.68382,0.87387,0.72363,0.01421,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,14315.2,0.94198,0.96416,0.01161,0.83533,0.79879,0.86734,0.68623,0.87423,0.72149,0.01422,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,14607.2,0.93779,0.94745,0.01156,0.83706,0.79915,0.86816,0.68608,0.87326,0.72071,0.01418,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,14898.7,0.92971,0.93439,0.01144,0.83316,0.8032,0.86856,0.68788,0.8708,0.72329,0.01413,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,15188.2,0.92709,0.93011,0.01142,0.84854,0.79094,0.87015,0.68962,0.8699,0.71804,0.01412,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,15507.4,0.92289,0.92528,0.01127,0.84215,0.79901,0.87085,0.69128,0.86757,0.71861,0.01408,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,15821,0.91252,0.9101,0.01122,0.84453,0.79988,0.8705,0.69222,0.86747,0.71492,0.01409,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
