epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,235.989,1.31783,1.95247,0.01705,0.74339,0.6367,0.70665,0.5025,1.18615,1.19982,0.02046,0.00996139,0.00332046,0.00996139,0.00332046,0.00996139,0.00332046,0.00996139,0.00332046
2,447.792,1.12766,1.37975,0.01403,0.73594,0.63686,0.70273,0.49448,1.17269,1.20543,0.02056,0.0197638,0.00658792,0.0197638,0.00658792,0.0197638,0.00658792,0.0197638,0.00658792
3,651.591,1.15412,1.42655,0.01454,0.65385,0.54491,0.59639,0.39498,1.30089,1.51753,0.02427,0.0293682,0.00978938,0.0293682,0.00978938,0.0293682,0.00978938,0.0293682,0.00978938
4,862.06,1.21753,1.58191,0.01571,0.62548,0.52117,0.56168,0.37151,1.30631,1.54707,0.0244,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,1068.1,1.20693,1.57465,0.01557,0.67631,0.55733,0.62347,0.41895,1.28345,1.38616,0.02343,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,1279.9,1.19755,1.55341,0.0155,0.66138,0.55755,0.61217,0.41428,1.24772,1.39174,0.02286,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,1489.72,1.18908,1.53428,0.01527,0.69066,0.59868,0.66028,0.44969,1.23237,1.30241,0.02241,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,1693.47,1.18068,1.52638,0.01516,0.70136,0.59809,0.66122,0.44316,1.24398,1.28558,0.02292,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,1899.35,1.16928,1.5039,0.01509,0.68058,0.61167,0.66789,0.4487,1.22383,1.25542,0.02196,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,2101.09,1.16974,1.48967,0.01495,0.6928,0.60742,0.676,0.46144,1.2062,1.25363,0.02194,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,2303.72,1.16733,1.47782,0.01488,0.70186,0.5882,0.65783,0.44346,1.20348,1.30779,0.02202,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,2515.38,1.15305,1.46126,0.01469,0.71301,0.6233,0.69614,0.48146,1.17797,1.22264,0.02101,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,2723.05,1.15994,1.46435,0.0147,0.71648,0.61831,0.69303,0.48816,1.17903,1.22125,0.0211,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,2918.23,1.15299,1.44163,0.01468,0.72104,0.61237,0.69189,0.4812,1.17151,1.19564,0.02094,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,3125.31,1.15118,1.43579,0.01455,0.73911,0.61899,0.70299,0.49596,1.15292,1.20573,0.02054,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,3333.23,1.14647,1.42597,0.01466,0.73387,0.65822,0.72496,0.51,1.15469,1.13564,0.0207,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,3530.03,1.14211,1.40956,0.01446,0.74917,0.64632,0.7251,0.51413,1.14116,1.12765,0.02013,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,3731.36,1.13917,1.40605,0.01445,0.73862,0.65322,0.72037,0.50574,1.13354,1.1434,0.0202,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,3926.38,1.14051,1.40019,0.01448,0.7525,0.66159,0.73486,0.5232,1.13064,1.08772,0.0198,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,4123.4,1.13259,1.38111,0.01422,0.75059,0.65898,0.73812,0.52657,1.11511,1.08768,0.01945,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,4332.16,1.13393,1.38035,0.01427,0.75676,0.66028,0.73775,0.52882,1.11392,1.09762,0.01961,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,4545.16,1.12429,1.3705,0.01412,0.75775,0.65413,0.7345,0.52333,1.11644,1.09246,0.01954,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,4754.11,1.12352,1.36531,0.0142,0.77194,0.68217,0.75449,0.54293,1.11301,1.05104,0.0194,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,4969.63,1.12038,1.34499,0.01397,0.76651,0.69079,0.76434,0.55405,1.09252,1.01104,0.0189,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,5177.49,1.11412,1.34183,0.01402,0.7837,0.68572,0.77168,0.56032,1.08085,0.99897,0.01869,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,5382.03,1.10721,1.34107,0.01389,0.7848,0.67867,0.76389,0.55781,1.07535,1.01101,0.01855,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,5588.91,1.11556,1.33065,0.01402,0.78017,0.68727,0.76915,0.56342,1.06154,1.00089,0.01822,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,5793.91,1.11315,1.32949,0.01391,0.77807,0.67826,0.76086,0.55556,1.07049,0.99797,0.01845,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,6006.05,1.1098,1.32562,0.01387,0.77958,0.7024,0.77767,0.57284,1.05177,0.99603,0.01806,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,6206.13,1.10482,1.30844,0.01376,0.80308,0.69827,0.78224,0.57457,1.04978,0.96658,0.01788,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,6393.89,1.10476,1.30462,0.01373,0.80235,0.69485,0.78442,0.57809,1.04481,0.96495,0.01789,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,6590.22,1.09985,1.2981,0.01367,0.80349,0.6991,0.78726,0.57905,1.04438,0.95557,0.0178,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,6776.35,1.09732,1.28276,0.01367,0.78694,0.71372,0.79071,0.58293,1.03116,0.95718,0.01755,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,6972.17,1.0911,1.28531,0.01352,0.78803,0.7108,0.78815,0.58869,1.02312,0.94406,0.01726,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,7191.99,1.08772,1.27113,0.01354,0.79197,0.71939,0.79369,0.59328,1.02065,0.93601,0.01721,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,7409.14,1.09013,1.2635,0.01355,0.79388,0.7166,0.79471,0.59255,1.02579,0.93167,0.01731,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,7628.78,1.0934,1.255,0.0135,0.79873,0.72009,0.79677,0.59713,1.015,0.93014,0.01706,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,7839.25,1.08859,1.25206,0.01362,0.80283,0.71751,0.79593,0.59874,1.01172,0.93321,0.01704,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,8040.82,1.08654,1.24756,0.01343,0.81193,0.71293,0.79945,0.60244,1.00764,0.91552,0.01685,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,8246.5,1.08325,1.24734,0.01333,0.79349,0.7222,0.79971,0.6024,1.00932,0.91986,0.01688,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,8449.46,1.07682,1.23441,0.01337,0.79689,0.72863,0.80251,0.60422,1.00608,0.91118,0.01685,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,8665.1,1.07274,1.22539,0.01324,0.80047,0.73396,0.80586,0.60595,1.00451,0.90201,0.0168,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,8877.66,1.07575,1.22865,0.01324,0.79753,0.73261,0.80658,0.60866,1.00151,0.90823,0.01666,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,9093.86,1.07143,1.21461,0.01324,0.80749,0.72184,0.80626,0.60924,0.99998,0.90045,0.01661,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,9311.18,1.07203,1.20649,0.01312,0.79931,0.73953,0.80762,0.61124,0.99782,0.89196,0.01651,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,9531.85,1.06933,1.20044,0.01318,0.81438,0.72584,0.80746,0.6106,0.99636,0.89583,0.01654,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,9751.22,1.06147,1.19233,0.01303,0.80159,0.73941,0.80935,0.61309,0.99708,0.8892,0.01659,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,9972.98,1.06251,1.19197,0.01301,0.81317,0.73407,0.81093,0.61493,0.99236,0.88788,0.01652,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,10195.7,1.05839,1.18013,0.01294,0.81874,0.73533,0.8127,0.6177,0.98969,0.88394,0.01644,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,10418,1.04795,1.17584,0.01282,0.81605,0.73802,0.81353,0.61848,0.98732,0.88738,0.01639,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,10640.1,1.04862,1.16317,0.01287,0.81892,0.73259,0.81377,0.61946,0.98701,0.88509,0.01636,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,10870.4,1.0476,1.15923,0.01283,0.82737,0.72583,0.8139,0.61964,0.98836,0.8814,0.01638,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,11101.7,1.04931,1.15655,0.01279,0.82138,0.72989,0.81379,0.62032,0.98597,0.88206,0.01631,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,11311.5,1.0438,1.14961,0.01272,0.82133,0.7297,0.813,0.62023,0.98285,0.88486,0.01624,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,11513.7,1.03192,1.13998,0.01267,0.81843,0.7368,0.814,0.62182,0.98254,0.88234,0.01623,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,11713.2,1.03696,1.13061,0.01258,0.82071,0.72725,0.81333,0.62156,0.98277,0.88018,0.01625,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,11914.4,1.03212,1.12185,0.01257,0.82221,0.7286,0.81483,0.62256,0.98414,0.87502,0.01626,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,12116.3,1.03036,1.11482,0.01258,0.82279,0.72897,0.81552,0.623,0.98238,0.87556,0.01624,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,12316.3,1.03591,1.11689,0.01267,0.82034,0.73338,0.81575,0.62259,0.98159,0.8753,0.01619,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,12513.9,1.01934,1.10457,0.01237,0.81557,0.73671,0.8167,0.62412,0.98097,0.87739,0.01618,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,12710.6,1.0247,1.09994,0.0124,0.81991,0.73486,0.81718,0.62469,0.97991,0.87717,0.01614,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,12906.9,1.01522,1.09715,0.01229,0.8256,0.73113,0.81669,0.62392,0.9793,0.8801,0.01614,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,13105.2,1.01341,1.08672,0.0124,0.82427,0.73315,0.81754,0.62515,0.9786,0.88094,0.01612,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,13299.1,1.00768,1.0789,0.01222,0.82187,0.73501,0.81805,0.62577,0.97865,0.88093,0.01612,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,13506.9,1.00632,1.08298,0.01217,0.82823,0.73098,0.81799,0.62571,0.97756,0.8817,0.0161,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,13719,1.00157,1.06811,0.01203,0.82505,0.73493,0.81795,0.62613,0.97604,0.88225,0.01607,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,13931.2,0.99401,1.05472,0.01199,0.82414,0.73422,0.81811,0.62631,0.97559,0.8823,0.01605,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,14163.4,0.99789,1.06189,0.01199,0.82185,0.73578,0.81801,0.62709,0.97466,0.88278,0.01604,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,14400.2,0.99443,1.05059,0.01196,0.81644,0.73924,0.81749,0.62673,0.97533,0.87969,0.01603,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,14641.6,0.98586,1.03968,0.01186,0.81417,0.73963,0.81726,0.62645,0.97362,0.88311,0.01598,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,14855.4,0.98159,1.02792,0.0118,0.81652,0.73865,0.81746,0.62664,0.97337,0.88249,0.01598,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,15062.6,0.98861,1.0317,0.01181,0.81751,0.73931,0.81739,0.62684,0.97374,0.88059,0.01599,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,15263.2,0.98065,1.01965,0.01173,0.82053,0.73782,0.81818,0.62771,0.97331,0.87826,0.01598,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,15468.7,0.97837,1.01612,0.01166,0.81822,0.73962,0.81751,0.62711,0.97337,0.8791,0.01598,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,15687.3,0.9704,1.00491,0.01154,0.81978,0.73901,0.81726,0.62713,0.97319,0.87797,0.01597,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,15895.1,0.97435,0.99598,0.01161,0.81999,0.73823,0.81709,0.62722,0.97303,0.87831,0.01595,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,16105.4,0.96826,0.99527,0.01148,0.82045,0.73988,0.81718,0.62755,0.97312,0.87814,0.01595,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
