epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,13891.9,0.96172,1.11357,1.24637,1.62189,0.80562,0.74428,0.82748,0.61551,0.92923,0.82114,1.17089,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,14338.2,0.9578,1.10602,1.2427,1.61601,0.80765,0.74582,0.82914,0.61446,0.92914,0.81445,1.16953,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,14793.2,0.95466,1.09966,1.24451,1.60224,0.80015,0.75691,0.83146,0.62029,0.92131,0.8068,1.16435,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,15250.6,0.95741,1.09234,1.24218,1.60057,0.80736,0.74503,0.82912,0.61963,0.92013,0.80755,1.16247,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,15707.8,0.94514,1.07367,1.23531,1.58205,0.8171,0.75132,0.83223,0.61958,0.92059,0.80229,1.16496,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,16173.4,0.94427,1.07517,1.23442,1.57949,0.81258,0.75383,0.83529,0.6238,0.915,0.79825,1.15969,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,16530.1,0.94523,1.07049,1.23449,1.57133,0.81384,0.75034,0.83424,0.62494,0.91346,0.79601,1.15739,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,16869.4,0.93753,1.06142,1.23157,1.56154,0.82074,0.74725,0.83595,0.62596,0.91392,0.7887,1.1576,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,17205.9,0.93375,1.056,1.22915,1.55742,0.82168,0.75372,0.83845,0.63069,0.91188,0.78424,1.15596,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,17541.7,0.93132,1.05434,1.22683,1.54862,0.81222,0.76363,0.83958,0.63243,0.90996,0.77968,1.15425,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,17882.1,0.9329,1.0426,1.22467,1.53516,0.80615,0.76846,0.83913,0.63174,0.90503,0.77791,1.15119,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,18218.3,0.93551,1.04669,1.2271,1.53343,0.82111,0.7601,0.84146,0.6344,0.90223,0.77397,1.14987,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
