epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,23541.8,0.86926,0.94508,1.20083,0.80287,0.78236,0.84346,0.63805,0.89018,0.74209,1.15755,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,24178.1,0.86826,0.93354,1.1962,0.82478,0.76783,0.84522,0.64259,0.88634,0.73517,1.15673,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,24691.2,0.8577,0.91599,1.18929,0.82203,0.77655,0.84837,0.64502,0.88209,0.7269,1.15468,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,25169.3,0.85507,0.91168,1.18751,0.81126,0.78856,0.84814,0.64622,0.88416,0.7239,1.15355,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,25722.8,0.85217,0.90232,1.18421,0.82541,0.78163,0.84814,0.64594,0.88208,0.72122,1.15165,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,26204.7,0.84443,0.89674,1.18145,0.82356,0.78538,0.85431,0.64967,0.87923,0.71894,1.14734,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,26710.5,0.83949,0.88634,1.17772,0.8223,0.79089,0.85429,0.65131,0.87786,0.71624,1.14545,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,27198.9,0.83668,0.88068,1.17425,0.8288,0.7866,0.85612,0.65405,0.87415,0.70838,1.14466,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,27677.9,0.83615,0.87232,1.17042,0.83104,0.77976,0.85504,0.65765,0.86611,0.70265,1.13828,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,28278.1,0.83468,0.87149,1.17133,0.82898,0.78344,0.85413,0.65824,0.86528,0.69875,1.13912,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,28875.4,0.82685,0.85169,1.1662,0.83811,0.77939,0.85554,0.6588,0.86572,0.69715,1.1398,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,29493.4,0.81989,0.84454,1.16015,0.83996,0.77859,0.85707,0.65997,0.8633,0.69423,1.13601,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,30033.1,0.81344,0.83588,1.15811,0.8169,0.80193,0.85655,0.65983,0.86403,0.69348,1.13619,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,30495.6,0.81712,0.83939,1.1616,0.82094,0.7942,0.85717,0.65959,0.86408,0.69127,1.13763,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,31031.7,0.81482,0.83034,1.15968,0.82843,0.78712,0.85925,0.66245,0.86268,0.6862,1.13795,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,31657.5,0.81139,0.82129,1.15332,0.81909,0.79821,0.85999,0.66327,0.86365,0.68342,1.13778,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,32433.7,0.80595,0.81155,1.15149,0.82632,0.79799,0.86004,0.66519,0.86332,0.68155,1.13764,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,32904.7,0.80025,0.80411,1.14713,0.82309,0.80227,0.8619,0.66626,0.86252,0.68057,1.13576,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,33366,0.79881,0.79685,1.1444,0.82843,0.79848,0.86321,0.66878,0.85958,0.67882,1.13372,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,34073.2,0.79121,0.78666,1.13957,0.83562,0.79424,0.86297,0.66989,0.85777,0.67744,1.13202,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,34882.4,0.78686,0.78477,1.14039,0.83872,0.79519,0.86351,0.66978,0.85563,0.67609,1.13094,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,35575.5,0.78346,0.77637,1.13598,0.83707,0.79368,0.86333,0.67053,0.85627,0.67563,1.1321,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,36028.5,0.78431,0.76927,1.13387,0.83295,0.8004,0.86356,0.6712,0.85523,0.67444,1.13077,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,36505.4,0.78113,0.76759,1.13233,0.83617,0.79666,0.86357,0.67175,0.85551,0.67212,1.13109,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,36975.9,0.77469,0.76053,1.12994,0.83062,0.7999,0.86267,0.67111,0.85597,0.67243,1.13145,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,37425.3,0.77194,0.75026,1.12686,0.83414,0.79945,0.86259,0.67124,0.85516,0.67154,1.13065,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,37892.8,0.76782,0.74941,1.12664,0.83427,0.79852,0.86258,0.67148,0.85481,0.67011,1.13053,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,38630.5,0.7618,0.73846,1.12184,0.8299,0.80566,0.86306,0.67162,0.85488,0.66964,1.13095,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,39422.9,0.75937,0.73389,1.11702,0.83134,0.80305,0.86328,0.67104,0.85504,0.6697,1.13129,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,40204.9,0.75828,0.7315,1.1191,0.8299,0.80427,0.86357,0.6715,0.85428,0.66943,1.13086,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,40987,0.7578,0.72251,1.11535,0.83462,0.80184,0.86356,0.67195,0.85391,0.66871,1.13091,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,41770.8,0.75071,0.71392,1.11572,0.83177,0.8041,0.86368,0.67195,0.85373,0.66748,1.13099,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,42554.2,0.74481,0.70851,1.10898,0.83357,0.80263,0.86347,0.67176,0.85342,0.66653,1.13116,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,43349.1,0.74226,0.70373,1.10759,0.83408,0.80155,0.86331,0.67161,0.85329,0.66597,1.13153,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,44142.9,0.73683,0.69715,1.10478,0.82948,0.80329,0.86331,0.67155,0.8529,0.66493,1.13164,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,44937.7,0.74066,0.6958,1.10482,0.83095,0.80127,0.86308,0.67182,0.85282,0.66407,1.13167,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,45730.2,0.73524,0.68648,1.10206,0.83167,0.80127,0.8637,0.67184,0.85321,0.66351,1.1324,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,46527.9,0.7308,0.68016,1.09787,0.82764,0.80559,0.86322,0.67207,0.8533,0.66292,1.13236,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,47328.8,0.7269,0.67651,1.09472,0.82685,0.80669,0.86328,0.67225,0.85352,0.66276,1.1326,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,48132.9,0.72436,0.67262,1.09518,0.82716,0.80787,0.86359,0.67256,0.85371,0.66282,1.13275,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,48924.5,0.71972,0.66412,1.09272,0.82913,0.80533,0.8634,0.6723,0.85359,0.66248,1.13283,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,49713.9,0.71485,0.65463,1.08659,0.82784,0.80777,0.86371,0.67249,0.85396,0.66153,1.133,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,50513.1,0.71693,0.65593,1.08782,0.82675,0.8081,0.86363,0.67266,0.85395,0.66087,1.13311,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,51307.3,0.70907,0.64561,1.08418,0.82665,0.80692,0.8635,0.67297,0.85421,0.66026,1.13354,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,52101.7,0.70273,0.64119,1.08145,0.82804,0.80655,0.86349,0.6733,0.85438,0.65945,1.13368,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,52897.6,0.70172,0.63544,1.07998,0.82609,0.80974,0.86367,0.67335,0.8544,0.6591,1.13383,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,53691.2,0.69695,0.62718,1.07671,0.82659,0.80852,0.86344,0.67329,0.85447,0.65886,1.13398,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,54485.8,0.6951,0.62352,1.07445,0.82473,0.80859,0.86319,0.67379,0.85463,0.65857,1.13411,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,55291.8,0.69514,0.61982,1.07581,0.82591,0.80746,0.86274,0.67343,0.855,0.65814,1.13443,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,56079.6,0.68326,0.61234,1.07085,0.82669,0.80832,0.8629,0.67345,0.85522,0.65769,1.13471,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,56882.3,0.68334,0.61074,1.07015,0.82496,0.80943,0.8631,0.67379,0.85549,0.65707,1.13513,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,57690.3,0.68391,0.6031,1.0685,0.82498,0.81203,0.86319,0.67386,0.85569,0.65671,1.13518,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,58485.2,0.67925,0.59546,1.06643,0.82399,0.81359,0.86293,0.67357,0.85571,0.65628,1.13546,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,59282.7,0.6741,0.59274,1.0644,0.82306,0.8157,0.86326,0.67384,0.85589,0.65565,1.13573,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,60086.4,0.66843,0.58543,1.06043,0.82336,0.81599,0.86315,0.6741,0.85599,0.65538,1.13589,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,60743,0.66956,0.58086,1.05915,0.82503,0.81592,0.86311,0.67381,0.85624,0.65513,1.13607,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,61219.3,0.66527,0.57506,1.05471,0.82718,0.81392,0.86331,0.67398,0.85635,0.6549,1.13627,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,61731.3,0.65582,0.5679,1.05223,0.82838,0.81301,0.86334,0.67411,0.85669,0.65468,1.13669,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,62214.8,0.65862,0.56412,1.0526,0.82775,0.8135,0.86307,0.67404,0.85678,0.65424,1.13689,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,62826.7,0.58517,0.40637,0.99164,0.82761,0.81258,0.86265,0.67389,0.85691,0.65397,1.13727,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,63280.4,0.57371,0.39048,0.98301,0.82966,0.81138,0.86277,0.67407,0.85715,0.65352,1.1378,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,63765.1,0.56795,0.38216,0.97831,0.83193,0.8094,0.86278,0.67414,0.85752,0.65356,1.13843,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,64219.6,0.56106,0.37816,0.97559,0.83209,0.80999,0.86291,0.67456,0.85775,0.65321,1.13899,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,64685.7,0.55733,0.37079,0.96961,0.83163,0.81072,0.86278,0.6748,0.85794,0.65301,1.13942,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,65137.7,0.5503,0.3657,0.96685,0.83431,0.80828,0.86286,0.67452,0.85799,0.65276,1.13963,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,65803.5,0.54502,0.35756,0.96218,0.83473,0.80867,0.86293,0.67492,0.85802,0.65235,1.14002,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,66352.3,0.54327,0.35587,0.96173,0.83637,0.80839,0.86265,0.67496,0.85814,0.65228,1.14056,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,66927.6,0.53675,0.34949,0.96005,0.83634,0.80821,0.86252,0.67506,0.85828,0.65242,1.14098,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,67507.2,0.53382,0.34695,0.9559,0.83652,0.80798,0.86235,0.67454,0.85864,0.65245,1.14164,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
