epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,8405.29,0.96354,1.14724,1.26416,0.80197,0.70401,0.79539,0.58207,0.9584,0.8786,1.21245,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,8673.95,0.96026,1.14056,1.26264,0.78981,0.71492,0.79707,0.58463,0.95676,0.87377,1.20892,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,8937.7,0.96468,1.1398,1.2603,0.77751,0.72011,0.79598,0.58456,0.95189,0.87723,1.20395,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,9201.98,0.95382,1.12219,1.25644,0.80215,0.71494,0.80137,0.59054,0.95011,0.86674,1.20216,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,9467.18,0.95092,1.12162,1.25216,0.81019,0.71222,0.80532,0.59425,0.94753,0.85106,1.19932,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,9729.86,0.94859,1.10895,1.25119,0.8016,0.72457,0.80732,0.59295,0.94535,0.85014,1.19936,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,9990.96,0.94973,1.11251,1.25322,0.80494,0.72416,0.81,0.59525,0.94495,0.84844,1.19752,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,10257,0.9431,1.10129,1.2478,0.79826,0.73246,0.81417,0.60138,0.94171,0.84156,1.1967,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,10519.7,0.94043,1.09073,1.24379,0.81221,0.7198,0.81482,0.60365,0.93713,0.83602,1.1913,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,10792,0.93379,1.08456,1.24266,0.79959,0.7273,0.81556,0.60588,0.93254,0.82876,1.18762,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,11064.2,0.9314,1.08064,1.2365,0.80701,0.73053,0.81759,0.6075,0.92864,0.82727,1.18335,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,11328.7,0.92932,1.06437,1.23542,0.80781,0.73445,0.81768,0.60691,0.93276,0.82423,1.18596,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,11592.1,0.92515,1.06201,1.23614,0.80608,0.74271,0.81875,0.60826,0.92996,0.81959,1.18374,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,11856.4,0.9177,1.05428,1.23043,0.80758,0.73844,0.81855,0.6093,0.92922,0.81596,1.18402,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,12125.1,0.92366,1.05871,1.23336,0.80652,0.74059,0.81925,0.61031,0.92908,0.81259,1.18313,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,12391.1,0.92153,1.05075,1.23007,0.81626,0.73569,0.82247,0.61339,0.92507,0.80941,1.17914,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,12656.7,0.91829,1.04026,1.22904,0.80573,0.74365,0.82274,0.61456,0.92328,0.80885,1.17815,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,12935,0.91138,1.02798,1.22328,0.81193,0.73984,0.82406,0.61555,0.92009,0.80482,1.17567,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,13197.3,0.90837,1.0227,1.2197,0.80508,0.74504,0.82476,0.6169,0.91863,0.80215,1.1746,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,13460.1,0.90683,1.01511,1.2201,0.80802,0.74541,0.82585,0.61738,0.9191,0.79953,1.17543,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,13723.3,0.90552,1.01839,1.21957,0.80877,0.74594,0.82668,0.61698,0.91861,0.79712,1.17483,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
