epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1011.54,1.62952,1.11857,0.01194,0.6842,0.61315,0.70531,0.34726,1.92688,1.31039,0.02345,0.000569094,0.000569094,0.000569094
43,1035.02,1.64058,1.14288,0.01179,0.67743,0.67111,0.72399,0.37618,1.88164,1.25814,0.02282,0.000565559,0.000565559,0.000565559
44,1058.71,1.60248,1.10922,0.01187,0.7091,0.68234,0.73687,0.39178,1.85231,1.1385,0.02322,0.000562025,0.000562025,0.000562025
45,1082.63,1.59771,1.06785,0.01152,0.65294,0.72817,0.72167,0.35132,1.9122,1.19207,0.02446,0.000558491,0.000558491,0.000558491
46,1106.19,1.5944,1.05573,0.01139,0.57273,0.68627,0.66878,0.34657,1.93595,1.34602,0.02521,0.000554956,0.000554956,0.000554956
47,1129.75,1.60278,1.03583,0.01154,0.66279,0.65351,0.72668,0.39076,1.83276,1.20323,0.02353,0.000551422,0.000551422,0.000551422
48,1153.53,1.60156,1.02701,0.01168,0.61351,0.72656,0.70061,0.35832,1.88796,1.22853,0.02478,0.000547888,0.000547888,0.000547888
49,1176.96,1.576,1.02728,0.01164,0.58207,0.6941,0.67914,0.34043,1.89702,1.29297,0.02354,0.000544354,0.000544354,0.000544354
50,1200.7,1.60628,1.02484,0.01148,0.74747,0.55064,0.65004,0.3348,1.90086,1.42619,0.02519,0.000540819,0.000540819,0.000540819
51,1224.3,1.57141,1.01085,0.0114,0.6603,0.71631,0.72996,0.38727,1.83492,1.15318,0.02266,0.000537285,0.000537285,0.000537285
52,1248.12,1.55873,1.02697,0.01098,0.6691,0.59923,0.66925,0.36104,1.82377,1.18823,0.02344,0.000533751,0.000533751,0.000533751
53,1271.81,1.56962,1.00632,0.01101,0.58941,0.68418,0.69039,0.36384,1.93008,1.15879,0.02477,0.000530216,0.000530216,0.000530216
54,1295.47,1.54901,0.99882,0.01083,0.60326,0.65956,0.64188,0.32203,1.9963,1.6425,0.02656,0.000526682,0.000526682,0.000526682
55,1318.87,1.56536,1.014,0.01127,0.6511,0.60421,0.65256,0.33118,1.98187,1.34718,0.02432,0.000523148,0.000523148,0.000523148
56,1342.56,1.53515,0.96064,0.01057,0.61793,0.72434,0.70285,0.3789,1.85529,1.12864,0.02315,0.000519613,0.000519613,0.000519613
57,1366.16,1.53092,0.95945,0.01073,0.61491,0.73486,0.71869,0.36177,1.88869,1.17534,0.02443,0.000516079,0.000516079,0.000516079
58,1389.69,1.54357,0.93106,0.01084,0.69574,0.73273,0.74304,0.3731,1.88749,1.10831,0.02353,0.000512545,0.000512545,0.000512545
59,1413.33,1.51549,0.9406,0.01031,0.63373,0.66281,0.66433,0.34245,1.91724,1.26116,0.02309,0.000509011,0.000509011,0.000509011
60,1436.98,1.51643,0.91875,0.01061,0.71427,0.71257,0.72474,0.38828,1.84672,1.17402,0.02211,0.000505476,0.000505476,0.000505476
61,1460.45,1.51558,0.89203,0.01067,0.69109,0.64195,0.67415,0.35139,1.92183,1.21703,0.02335,0.000501942,0.000501942,0.000501942
62,1483.96,1.50449,0.91613,0.0106,0.63125,0.70193,0.68143,0.35126,1.89953,1.21544,0.02388,0.000498408,0.000498408,0.000498408
63,1507.66,1.49341,0.88293,0.01017,0.63944,0.65759,0.67645,0.35453,1.95594,1.21726,0.02341,0.000494873,0.000494873,0.000494873
