epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,802.787,1.44467,1.32071,0.02057,0.66952,0.65251,0.68879,0.33534,1.6851,1.38925,0.03844,0.00079705,0.00079705,0.00079705
43,821.171,1.4398,1.27668,0.02124,0.59349,0.62296,0.66161,0.31052,1.82287,1.50486,0.04042,0.0007921,0.0007921,0.0007921
44,839.665,1.44062,1.24123,0.02073,0.64915,0.65281,0.68389,0.33814,1.69996,1.30844,0.03741,0.00078715,0.00078715,0.00078715
45,858.042,1.42623,1.27229,0.02044,0.68591,0.64615,0.71311,0.34568,1.65734,1.39787,0.03742,0.0007822,0.0007822,0.0007822
46,876.657,1.41384,1.30921,0.02052,0.63058,0.66094,0.66442,0.32939,1.70147,1.3686,0.03779,0.00077725,0.00077725,0.00077725
47,894.978,1.38893,1.27496,0.01998,0.69312,0.6662,0.69795,0.3398,1.69325,1.29077,0.03834,0.0007723,0.0007723,0.0007723
48,913.465,1.42583,1.25757,0.02092,0.64664,0.70944,0.73391,0.3691,1.65322,1.28288,0.03722,0.00076735,0.00076735,0.00076735
49,931.776,1.41897,1.27475,0.02038,0.65538,0.61759,0.70932,0.35794,1.61916,1.30577,0.03545,0.0007624,0.0007624,0.0007624
50,950.233,1.40903,1.23053,0.02004,0.72583,0.62953,0.68606,0.33654,1.61195,1.36224,0.03688,0.00075745,0.00075745,0.00075745
51,968.802,1.39909,1.23937,0.02013,0.6413,0.60764,0.65896,0.31589,1.66918,1.40968,0.03874,0.0007525,0.0007525,0.0007525
52,987.527,1.40646,1.22638,0.0199,0.69496,0.65617,0.70806,0.33891,1.69798,1.28412,0.03878,0.00074755,0.00074755,0.00074755
53,1005.96,1.39215,1.20155,0.02006,0.73617,0.6528,0.73846,0.36703,1.66004,1.27031,0.03726,0.0007426,0.0007426,0.0007426
54,1024.4,1.40135,1.23931,0.02038,0.66705,0.6153,0.68896,0.3443,1.73592,1.35708,0.04055,0.00073765,0.00073765,0.00073765
55,1042.7,1.40142,1.23434,0.0204,0.61421,0.65171,0.64474,0.31031,1.76061,1.45895,0.04047,0.0007327,0.0007327,0.0007327
56,1061.4,1.39569,1.21002,0.02008,0.67857,0.68784,0.72593,0.37632,1.63397,1.25536,0.03617,0.00072775,0.00072775,0.00072775
57,1080,1.38028,1.24299,0.02022,0.69632,0.64765,0.71245,0.34196,1.68364,1.28244,0.03833,0.0007228,0.0007228,0.0007228
58,1098.51,1.38892,1.20481,0.02011,0.68915,0.63106,0.68644,0.32008,1.83846,1.30786,0.04148,0.00071785,0.00071785,0.00071785
59,1117.11,1.3684,1.16957,0.01969,0.69182,0.71606,0.74672,0.37701,1.6574,1.1911,0.03632,0.0007129,0.0007129,0.0007129
