epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
62,41963.8,0.87771,0.93561,1.18695,0.18191,0.8234,0.77754,0.85457,0.64975,0.8828,0.73141,1.1329,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,42467.5,0.87122,0.9268,1.18766,0.18118,0.82478,0.77608,0.85472,0.64999,0.88208,0.73094,1.13216,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,42962,0.86683,0.91981,1.18245,0.18047,0.82674,0.77564,0.85462,0.65026,0.88171,0.73003,1.13159,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,43428.9,0.86189,0.91496,1.17899,0.17999,0.82885,0.77554,0.85459,0.65048,0.88142,0.72969,1.13136,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,43878.1,0.85963,0.91454,1.17794,0.17927,0.8277,0.7763,0.85473,0.65044,0.88122,0.72917,1.13113,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,44337.9,0.86431,0.90614,1.17786,0.17951,0.82888,0.7755,0.85469,0.65021,0.88135,0.72885,1.13099,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,44857.4,0.86022,0.90505,1.17658,0.17855,0.8259,0.77734,0.8547,0.65025,0.88139,0.72863,1.13088,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,45345.5,0.85906,0.89735,1.17488,0.17785,0.82895,0.77552,0.85474,0.64999,0.88108,0.72842,1.13046,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,45827.3,0.85288,0.89405,1.17082,0.17765,0.82705,0.77807,0.85505,0.64987,0.88091,0.72758,1.13033,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,46316.7,0.85432,0.8965,1.17354,0.17724,0.82459,0.78071,0.85492,0.65017,0.8808,0.72695,1.13029,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
