epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,14203.3,0.95389,1.1036,1.24198,1.50093,0.79997,0.74924,0.82275,0.6094,0.92373,0.82065,1.17004,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,14653.9,0.94968,1.09224,1.23925,1.4924,0.80117,0.7501,0.82429,0.61111,0.92769,0.81568,1.17253,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,21295.2,0.94652,1.09031,1.24029,1.48559,0.78961,0.76088,0.82556,0.61619,0.91614,0.8125,1.16477,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,21765.5,0.94753,1.08244,1.23744,1.48833,0.8122,0.7435,0.82917,0.61783,0.91679,0.80957,1.16454,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,22195.8,0.93811,1.06587,1.23207,1.47416,0.8084,0.74388,0.82663,0.6176,0.91502,0.80826,1.16243,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,22822.3,0.93525,1.05916,1.23033,1.46783,0.8021,0.75842,0.83185,0.62361,0.91133,0.79877,1.15971,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,23477.3,0.93747,1.05889,1.2305,1.46792,0.81512,0.74856,0.83171,0.62416,0.90892,0.79491,1.1575,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,24134.1,0.92739,1.0485,1.22555,1.45896,0.81438,0.7469,0.8286,0.62147,0.90869,0.79537,1.15867,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,24742.1,0.92354,1.04155,1.22335,1.45754,0.80959,0.75357,0.83297,0.62631,0.90599,0.78939,1.15529,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,25153.3,0.92342,1.04472,1.22397,1.45196,0.8029,0.76291,0.83502,0.62813,0.90398,0.78579,1.1537,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,25629.4,0.92221,1.02849,1.21923,1.44147,0.81299,0.75437,0.83552,0.62889,0.90288,0.78264,1.15435,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
