epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,339.514,1.82706,1.6728,0.014,0.56975,0.57388,0.58557,0.30051,1.93158,1.45177,0.02458,0.000586765,0.000586765,0.000586765
20,358.593,1.82893,1.60777,0.01364,0.64527,0.52565,0.57681,0.28396,1.92153,1.47547,0.02391,0.000579697,0.000579697,0.000579697
21,378.401,1.82427,1.63015,0.01375,0.53919,0.55469,0.59775,0.3167,1.82969,1.39712,0.02312,0.000572628,0.000572628,0.000572628
22,397.494,1.78296,1.57811,0.01312,0.5231,0.59705,0.62045,0.31756,1.86243,1.33058,0.02379,0.000565559,0.000565559,0.000565559
23,416.577,1.77871,1.57673,0.01377,0.52233,0.65869,0.65497,0.34644,1.78532,1.34179,0.02202,0.000558491,0.000558491,0.000558491
24,435.772,1.79228,1.5773,0.01343,0.78834,0.49798,0.58928,0.30974,1.8315,1.45424,0.02226,0.000551422,0.000551422,0.000551422
25,454.848,1.8017,1.55271,0.01326,0.50222,0.6339,0.62558,0.31236,1.8801,1.34751,0.02448,0.000544354,0.000544354,0.000544354
26,473.863,1.78021,1.55342,0.0129,0.53957,0.59245,0.6076,0.31553,1.8934,1.35372,0.02404,0.000537285,0.000537285,0.000537285
27,491.129,1.79962,1.5274,0.01327,0.66979,0.56246,0.64697,0.34578,1.81303,1.29326,0.02182,0.000530216,0.000530216,0.000530216
28,507.897,1.75998,1.53084,0.01287,0.87359,0.4975,0.62651,0.31988,1.84829,1.34149,0.02221,0.000523148,0.000523148,0.000523148
29,524.659,1.73501,1.48421,0.01297,0.48667,0.66009,0.62071,0.32392,1.86761,1.32435,0.02323,0.000516079,0.000516079,0.000516079
30,541.897,1.77378,1.49615,0.01282,0.68863,0.56504,0.62862,0.3464,1.79458,1.34131,0.02159,0.000509011,0.000509011,0.000509011
31,558.635,1.75601,1.47782,0.01247,0.57233,0.62432,0.64672,0.33707,1.86158,1.35441,0.02323,0.000501942,0.000501942,0.000501942
32,575.718,1.74344,1.50397,0.01307,0.47786,0.65055,0.60745,0.31813,1.84054,1.30826,0.02197,0.000494873,0.000494873,0.000494873
33,593.539,1.76081,1.43072,0.01291,0.53645,0.64726,0.63147,0.32436,1.83211,1.2902,0.02166,0.000487805,0.000487805,0.000487805
34,611.639,1.74763,1.45279,0.01265,0.52343,0.63222,0.63136,0.32241,1.8334,1.23845,0.02252,0.000480736,0.000480736,0.000480736
35,628.744,1.74548,1.43762,0.0125,0.75729,0.53946,0.62871,0.32117,1.9452,1.30992,0.024,0.000473668,0.000473668,0.000473668
36,645.82,1.73856,1.43789,0.01252,0.74069,0.53462,0.61173,0.32956,1.87498,1.23468,0.02336,0.000466599,0.000466599,0.000466599
37,663.615,1.73354,1.4184,0.01243,0.5982,0.60701,0.62169,0.31871,1.90333,1.32522,0.02336,0.00045953,0.00045953,0.00045953
38,682.2,1.75046,1.44668,0.01248,0.68348,0.57426,0.59339,0.31489,1.89242,1.28956,0.02337,0.000452462,0.000452462,0.000452462
39,700.116,1.71799,1.37844,0.01251,0.62592,0.59484,0.61831,0.33438,1.8651,1.26877,0.02322,0.000445393,0.000445393,0.000445393
40,719.249,1.7172,1.40696,0.01235,0.66807,0.58834,0.64018,0.34069,1.88507,1.30523,0.02283,0.000438325,0.000438325,0.000438325
41,738.439,1.69203,1.37909,0.01237,0.70855,0.53738,0.62157,0.33261,1.88047,1.28474,0.02238,0.000431256,0.000431256,0.000431256
42,757.454,1.71287,1.36889,0.01252,0.55694,0.62197,0.6257,0.32632,1.89954,1.26973,0.02315,0.000424187,0.000424187,0.000424187
43,776.59,1.71068,1.37141,0.01234,0.66713,0.55412,0.62529,0.33936,1.85385,1.26094,0.02267,0.000417119,0.000417119,0.000417119
44,795.681,1.68304,1.35546,0.01217,0.60267,0.59986,0.64448,0.35175,1.89351,1.22951,0.02288,0.00041005,0.00041005,0.00041005
45,814.344,1.67483,1.34849,0.01176,0.69169,0.56569,0.64486,0.34883,1.89891,1.21568,0.02358,0.000402982,0.000402982,0.000402982
46,833.243,1.67837,1.35634,0.01198,0.60559,0.65827,0.63641,0.33653,1.89455,1.23747,0.0233,0.000395913,0.000395913,0.000395913
47,852.677,1.69968,1.33024,0.01201,0.63447,0.63643,0.66858,0.35971,1.85866,1.2221,0.02266,0.000388844,0.000388844,0.000388844
48,871.585,1.69875,1.32269,0.01219,0.68035,0.56055,0.63644,0.33855,1.87843,1.28505,0.0226,0.000381776,0.000381776,0.000381776
49,890.468,1.6707,1.29907,0.01206,0.60547,0.62501,0.63596,0.34908,1.88045,1.19401,0.02274,0.000374707,0.000374707,0.000374707
50,909.296,1.70027,1.34909,0.01205,0.78404,0.58267,0.63308,0.34021,1.86646,1.23112,0.02372,0.000367639,0.000367639,0.000367639
51,928.232,1.65712,1.30213,0.01194,0.60895,0.62206,0.63426,0.32684,1.89251,1.19629,0.02285,0.00036057,0.00036057,0.00036057
52,946.804,1.66586,1.29109,0.01176,0.63631,0.601,0.64336,0.34785,1.85356,1.22441,0.02256,0.000353501,0.000353501,0.000353501
53,965.789,1.67621,1.27172,0.01147,0.79058,0.57771,0.64801,0.33993,1.92068,1.2343,0.02408,0.000346433,0.000346433,0.000346433
54,984.959,1.67325,1.30724,0.01167,0.59732,0.6563,0.65225,0.34099,1.91479,1.16793,0.02345,0.000339364,0.000339364,0.000339364
55,1004,1.64087,1.28428,0.01189,0.574,0.66398,0.65614,0.35524,1.86971,1.17747,0.02237,0.000332296,0.000332296,0.000332296
56,1022.97,1.6606,1.25979,0.01143,0.76994,0.55917,0.62994,0.3375,1.85687,1.23039,0.0226,0.000325227,0.000325227,0.000325227
57,1042.17,1.63046,1.25162,0.01127,0.62761,0.61484,0.64571,0.34544,1.84598,1.24071,0.02195,0.000318158,0.000318158,0.000318158
58,1063.67,1.65314,1.26543,0.01165,0.61389,0.6203,0.65169,0.34804,1.90391,1.17681,0.023,0.00031109,0.00031109,0.00031109
59,1083.97,1.65423,1.26645,0.01138,0.62967,0.59187,0.64887,0.35059,1.86906,1.19336,0.02249,0.000304021,0.000304021,0.000304021
60,1102.94,1.6405,1.25188,0.01151,0.83706,0.57082,0.6592,0.35509,1.88511,1.18081,0.02258,0.000296953,0.000296953,0.000296953
61,1122.03,1.6289,1.23714,0.01145,0.57345,0.64774,0.65218,0.34916,1.88064,1.18306,0.02322,0.000289884,0.000289884,0.000289884
62,1140.18,1.62987,1.24164,0.01136,0.63575,0.64108,0.65973,0.35466,1.89099,1.17849,0.02276,0.000282815,0.000282815,0.000282815
63,1158.81,1.63603,1.20568,0.01119,0.62646,0.62806,0.65656,0.34602,1.9087,1.18271,0.02322,0.000275747,0.000275747,0.000275747
64,1175.92,1.62526,1.23893,0.01112,0.63982,0.63875,0.66257,0.36492,1.85643,1.21498,0.02213,0.000268678,0.000268678,0.000268678
65,1193.06,1.61639,1.20808,0.0111,0.64584,0.6456,0.66438,0.35711,1.87452,1.21144,0.02238,0.00026161,0.00026161,0.00026161
66,1210.07,1.6075,1.19754,0.01124,0.68644,0.63309,0.65907,0.35492,1.92386,1.18556,0.02347,0.000254541,0.000254541,0.000254541
67,1226.91,1.62679,1.18829,0.01074,0.62991,0.67614,0.67274,0.35425,1.89214,1.21602,0.02305,0.000247472,0.000247472,0.000247472
68,1244.31,1.6106,1.21076,0.01117,0.70606,0.62463,0.67866,0.35934,1.88846,1.18402,0.02256,0.000240404,0.000240404,0.000240404
69,1260.88,1.61658,1.19931,0.0109,0.63448,0.66113,0.66674,0.35742,1.89052,1.20727,0.02263,0.000233335,0.000233335,0.000233335
70,1277.2,1.59942,1.17231,0.01147,0.70332,0.61339,0.67238,0.3587,1.88711,1.19463,0.02224,0.000226267,0.000226267,0.000226267
71,1293.44,1.60347,1.18454,0.011,0.66145,0.62215,0.64776,0.34465,1.92483,1.14409,0.02339,0.000219198,0.000219198,0.000219198
72,1312.15,1.60158,1.17267,0.01079,0.58227,0.64325,0.62912,0.33351,1.92938,1.21446,0.02383,0.000212129,0.000212129,0.000212129
73,1331.36,1.61037,1.18247,0.01107,0.63835,0.62617,0.65041,0.34358,1.92551,1.17817,0.02331,0.000205061,0.000205061,0.000205061
74,1349.22,1.59513,1.16752,0.01087,0.74689,0.56151,0.63499,0.33952,1.88094,1.20274,0.02267,0.000197992,0.000197992,0.000197992
75,1367.23,1.60374,1.17863,0.01104,0.5848,0.64644,0.65738,0.35075,1.86109,1.16778,0.02198,0.000190924,0.000190924,0.000190924
76,1385.11,1.58945,1.16932,0.01081,0.59364,0.71823,0.68555,0.36071,1.88604,1.14301,0.02278,0.000183855,0.000183855,0.000183855
77,1403.35,1.60039,1.16089,0.01097,0.75252,0.57332,0.66139,0.35428,1.88858,1.14776,0.02269,0.000176786,0.000176786,0.000176786
78,1421.74,1.57376,1.13969,0.01084,0.6401,0.65079,0.67155,0.36588,1.85499,1.17635,0.02205,0.000169718,0.000169718,0.000169718
79,1439.18,1.60442,1.16717,0.01072,0.65962,0.66862,0.67752,0.35622,1.87829,1.15873,0.02246,0.000162649,0.000162649,0.000162649
80,1457.16,1.60817,1.15153,0.01066,0.63436,0.68164,0.68676,0.35779,1.87501,1.17397,0.02274,0.000155581,0.000155581,0.000155581
81,1475.7,1.57815,1.12943,0.01072,0.63098,0.67184,0.66474,0.35201,1.8769,1.19902,0.02249,0.000148512,0.000148512,0.000148512
82,1494.37,1.56014,1.11736,0.01075,0.66392,0.66553,0.66989,0.35262,1.897,1.17789,0.02308,0.000141443,0.000141443,0.000141443
83,1513.32,1.58323,1.14755,0.01066,0.66636,0.63468,0.66152,0.3514,1.90778,1.16676,0.02309,0.000134375,0.000134375,0.000134375
84,1532.03,1.55302,1.12117,0.0108,0.6353,0.67329,0.67063,0.34802,1.90226,1.14535,0.0235,0.000127306,0.000127306,0.000127306
85,1550.16,1.57431,1.12774,0.01057,0.69109,0.64119,0.6675,0.34957,1.90832,1.19788,0.0228,0.000120238,0.000120238,0.000120238
86,1568.49,1.56891,1.09435,0.01089,0.62015,0.65341,0.66533,0.35297,1.90471,1.14507,0.02301,0.000113169,0.000113169,0.000113169
87,1585.39,1.55352,1.11231,0.0106,0.61827,0.64052,0.66161,0.3468,1.91129,1.18733,0.0227,0.0001061,0.0001061,0.0001061
88,1602.07,1.57987,1.11967,0.0105,0.63811,0.66345,0.67692,0.3549,1.91205,1.1494,0.02309,9.90318e-05,9.90318e-05,9.90318e-05
89,1618.71,1.57345,1.1303,0.01062,0.6993,0.64959,0.661,0.34974,1.94918,1.10976,0.02379,9.19632e-05,9.19632e-05,9.19632e-05
90,1635.07,1.56194,1.1051,0.01054,0.69579,0.66521,0.66819,0.35297,1.92035,1.13139,0.02326,8.48946e-05,8.48946e-05,8.48946e-05
91,1665.2,1.64721,1.13938,0.0143,0.65271,0.6419,0.65918,0.34611,1.9131,1.20582,0.02352,7.7826e-05,7.7826e-05,7.7826e-05
92,1680.97,1.57871,1.02658,0.01283,0.67998,0.66079,0.65196,0.34284,1.92902,1.17443,0.02367,7.07574e-05,7.07574e-05,7.07574e-05
93,1696.35,1.54577,0.99583,0.01253,0.67286,0.65017,0.65447,0.3516,1.92277,1.17776,0.02335,6.36888e-05,6.36888e-05,6.36888e-05
94,1711.02,1.53783,0.97029,0.01247,0.61318,0.67411,0.64942,0.35132,1.91866,1.17369,0.02324,5.66202e-05,5.66202e-05,5.66202e-05
95,1725.97,1.53979,0.97059,0.0124,0.65383,0.65247,0.65169,0.34669,1.90761,1.19541,0.02294,4.95516e-05,4.95516e-05,4.95516e-05
96,1741.97,1.52421,0.98364,0.01242,0.61124,0.65147,0.6482,0.34529,1.89255,1.19872,0.02277,4.2483e-05,4.2483e-05,4.2483e-05
97,1758.33,1.50513,0.96304,0.01199,0.64684,0.63166,0.65351,0.34841,1.90139,1.20442,0.02281,3.54144e-05,3.54144e-05,3.54144e-05
98,1773.96,1.52709,0.95085,0.01234,0.59967,0.65928,0.66203,0.35276,1.89481,1.19635,0.02278,2.83458e-05,2.83458e-05,2.83458e-05
99,1789.67,1.51033,0.93143,0.01194,0.63031,0.68213,0.65668,0.34926,1.90335,1.19465,0.0228,2.12772e-05,2.12772e-05,2.12772e-05
100,1806.18,1.54595,0.95777,0.01246,0.63636,0.65701,0.65714,0.35276,1.90107,1.18123,0.02274,1.42086e-05,1.42086e-05,1.42086e-05
