epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,17222.7,0.95566,1.03088,0.01228,0.83733,0.79441,0.87111,0.68493,0.87281,0.70409,0.01457,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,17729.4,0.95892,1.0303,0.01222,0.83181,0.79829,0.87226,0.68819,0.8679,0.69578,0.01441,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,18242,0.94547,1.00844,0.01202,0.8389,0.78874,0.87005,0.68794,0.85993,0.69783,0.01426,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,18779.8,0.94016,0.98963,0.01196,0.84415,0.79415,0.87509,0.69148,0.85998,0.69151,0.01422,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,19316.8,0.93808,0.99039,0.01185,0.83174,0.80983,0.87403,0.69226,0.85944,0.68735,0.01418,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,19861.7,0.92681,0.96939,0.01173,0.84674,0.80408,0.87546,0.69379,0.85225,0.68999,0.01405,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,20388.4,0.92852,0.96501,0.01182,0.84275,0.80636,0.87613,0.69536,0.85394,0.68758,0.01406,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,20918.2,0.92426,0.9587,0.01172,0.84047,0.80735,0.87736,0.69813,0.85062,0.68386,0.01398,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,21486,0.91278,0.95374,0.01149,0.84542,0.80369,0.87803,0.69975,0.84455,0.68479,0.01386,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,22031.1,0.9059,0.93597,0.01146,0.83855,0.80651,0.87768,0.70092,0.84373,0.67941,0.01384,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,22597.8,0.90371,0.92247,0.01145,0.83404,0.8096,0.87888,0.70238,0.84026,0.68213,0.01377,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,23150.2,0.89929,0.91368,0.0113,0.83459,0.81485,0.87988,0.7049,0.83912,0.67624,0.01373,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,23727.1,0.8941,0.89993,0.0112,0.84012,0.81376,0.88164,0.706,0.84034,0.67142,0.01374,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,24299.9,0.89318,0.90484,0.01122,0.8382,0.81563,0.88328,0.70777,0.84145,0.66912,0.01373,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,24862.1,0.891,0.88998,0.01123,0.84545,0.81089,0.8832,0.70786,0.83837,0.6682,0.01368,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,25385,0.88303,0.87562,0.0111,0.84368,0.81655,0.88406,0.70825,0.83687,0.66556,0.01364,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,25968.4,0.87164,0.86622,0.01094,0.83842,0.82406,0.88557,0.70941,0.83535,0.66613,0.01354,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,26521.7,0.87324,0.85799,0.01096,0.84187,0.82152,0.88569,0.71042,0.83295,0.66828,0.01352,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,27066.7,0.86846,0.84783,0.01083,0.85488,0.80931,0.88684,0.71162,0.8314,0.66736,0.01348,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,27673.4,0.86263,0.83677,0.01074,0.84882,0.81693,0.88678,0.71264,0.82935,0.67141,0.01344,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,28236.2,0.85744,0.82946,0.01074,0.85041,0.81501,0.88689,0.7134,0.82899,0.66913,0.01339,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,28804.6,0.85487,0.81672,0.01064,0.85322,0.8153,0.88794,0.71483,0.82633,0.66949,0.01333,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,29402.8,0.84245,0.81274,0.01052,0.85019,0.82035,0.88835,0.71583,0.82602,0.66618,0.01331,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,30005.8,0.84489,0.80917,0.01055,0.85483,0.81308,0.88914,0.71613,0.82605,0.6651,0.01331,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
