epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,5392.47,0.93003,1.09239,1.24082,0.79306,0.72798,0.80822,0.59594,0.9406,0.85543,1.19868,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,5558.15,0.91784,1.07965,1.23756,0.78767,0.72918,0.80642,0.59455,0.9371,0.84998,1.19415,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,5722.61,0.91362,1.06389,1.23221,0.79278,0.73374,0.80958,0.60017,0.93516,0.84925,1.19141,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,5880.69,0.90933,1.05351,1.23211,0.78991,0.73379,0.81085,0.60044,0.93233,0.84179,1.19116,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,6038.61,0.905,1.04792,1.22908,0.8015,0.7308,0.81299,0.60292,0.9287,0.83324,1.18651,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,6196.56,0.9069,1.034,1.22551,0.78999,0.73764,0.81203,0.60259,0.92751,0.83307,1.18524,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,6354.28,0.89196,1.01872,1.21727,0.79396,0.7455,0.81666,0.60749,0.92361,0.82575,1.18139,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,6512.26,0.88379,0.99478,1.21007,0.80996,0.73129,0.81677,0.60855,0.92304,0.8203,1.18156,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,6670.04,0.88639,1.00112,1.21223,0.81003,0.73287,0.81802,0.60904,0.92213,0.81713,1.18025,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,6843.95,0.84923,0.83274,1.18914,0.79444,0.74089,0.81619,0.60786,0.91997,0.81574,1.17892,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,7006.59,0.82871,0.80181,1.17291,0.80319,0.73603,0.81655,0.6089,0.91789,0.81127,1.17849,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,7168.25,0.8205,0.77784,1.16636,0.7945,0.74122,0.81624,0.60839,0.9173,0.80866,1.17856,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,7325.12,0.81106,0.76473,1.16127,0.80162,0.73827,0.81669,0.60962,0.91517,0.80491,1.1758,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,7481.27,0.80095,0.7482,1.15077,0.79912,0.7432,0.81641,0.61052,0.91423,0.80265,1.17541,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,7637.05,0.79107,0.72828,1.14339,0.79678,0.74702,0.81679,0.61193,0.91433,0.80088,1.17609,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,7792.97,0.78624,0.72014,1.1385,0.79521,0.74804,0.81616,0.61188,0.91289,0.80041,1.1759,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,7948.88,0.77457,0.70639,1.13258,0.80505,0.73941,0.8169,0.61224,0.91182,0.7991,1.17483,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,8104.61,0.77055,0.69463,1.1287,0.80192,0.74444,0.81714,0.6124,0.91099,0.79802,1.1744,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,8260.57,0.76309,0.68076,1.12389,0.80394,0.74502,0.81676,0.61214,0.91169,0.79798,1.17511,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
