epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
20,3554.22,1.24189,1.64884,0.01581,0.69461,0.59878,0.661,0.45389,1.23323,1.34223,0.022,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,3729.91,1.24145,1.63823,0.01576,0.72782,0.59905,0.67721,0.46885,1.21023,1.27289,0.02135,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,3909.27,1.23145,1.62095,0.01567,0.72236,0.60294,0.67723,0.46649,1.22343,1.26638,0.02174,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,4083.74,1.22831,1.59643,0.01568,0.7133,0.62306,0.69168,0.47967,1.19297,1.23897,0.02106,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,4257.16,1.22327,1.58973,0.01545,0.73019,0.60645,0.68976,0.48056,1.19645,1.22682,0.02098,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,4429.52,1.21571,1.58106,0.01545,0.7174,0.63238,0.70402,0.49309,1.19136,1.19603,0.02087,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,4608.85,1.20966,1.56959,0.01536,0.72916,0.64439,0.70812,0.49662,1.18468,1.20366,0.02068,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,4788.73,1.21538,1.55862,0.0154,0.71399,0.64185,0.70912,0.49889,1.17847,1.19382,0.02063,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,4972.81,1.20564,1.55022,0.01518,0.74927,0.63669,0.7184,0.50639,1.16938,1.16401,0.02039,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,5157.38,1.19657,1.52918,0.01507,0.75955,0.63021,0.71998,0.50956,1.15646,1.173,0.02009,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,5332.79,1.18612,1.52145,0.01485,0.74047,0.65588,0.72667,0.51811,1.15037,1.15545,0.01988,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,5510.77,1.19277,1.49738,0.0149,0.75166,0.64723,0.72742,0.51884,1.14591,1.14317,0.01973,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,5690.34,1.18166,1.49084,0.01476,0.75854,0.65395,0.73485,0.52358,1.15096,1.12663,0.0199,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,5863.31,1.17231,1.4646,0.01463,0.76539,0.64642,0.7354,0.52594,1.14264,1.12476,0.01966,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,6040.92,1.17306,1.46131,0.0146,0.75936,0.65761,0.73516,0.52738,1.14297,1.11373,0.01964,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,6220.27,1.15822,1.45089,0.01443,0.77287,0.64974,0.73895,0.53073,1.13573,1.1057,0.01947,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,6398.21,1.15947,1.43921,0.01443,0.76357,0.6616,0.74243,0.53558,1.13089,1.10297,0.01944,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,6572.33,1.152,1.43213,0.01422,0.76972,0.6611,0.74588,0.53803,1.12392,1.09729,0.01925,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,6751.26,1.14548,1.40511,0.01432,0.76867,0.66118,0.74533,0.5394,1.12453,1.0973,0.01926,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,6928.89,1.14175,1.40238,0.01411,0.77402,0.66266,0.74814,0.54101,1.12297,1.08676,0.01919,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,7103.39,1.14097,1.3868,0.01408,0.7717,0.66864,0.74915,0.54263,1.11917,1.08312,0.01908,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,7284.35,1.12219,1.13369,0.01678,0.76607,0.66645,0.74593,0.54137,1.1247,1.08722,0.01912,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,7459.14,1.098,1.08223,0.01611,0.76785,0.66681,0.74666,0.54098,1.12083,1.08736,0.01897,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,7635,1.0902,1.06776,0.01585,0.76959,0.67431,0.74697,0.54077,1.12143,1.0826,0.01899,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,7810.83,1.08016,1.03892,0.01565,0.78089,0.66686,0.74954,0.54312,1.12161,1.07743,0.01898,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,7985.41,1.06543,1.01428,0.0154,0.77004,0.6709,0.74879,0.54448,1.11757,1.07948,0.01886,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,8159.14,1.05498,1.00137,0.01516,0.77497,0.67253,0.7503,0.54624,1.11391,1.08152,0.0188,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,8331.55,1.04783,0.98125,0.01497,0.77583,0.67392,0.75194,0.54697,1.11375,1.07594,0.0188,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,8507.26,1.03874,0.97144,0.01473,0.77795,0.67034,0.751,0.54666,1.11399,1.08005,0.0188,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,8679.74,1.03355,0.96343,0.01467,0.77011,0.67745,0.74975,0.5462,1.11293,1.0808,0.01877,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,8853.02,1.02066,0.95012,0.01448,0.77666,0.67418,0.7502,0.54676,1.11197,1.08136,0.01875,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
