epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,26899.2,0.96032,1.16716,1.25777,0.04054,0.79929,0.71995,0.80323,0.59177,0.93582,0.85741,1.18746,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,27307.6,0.95805,1.15746,1.25756,0.04041,0.80943,0.71486,0.80613,0.59517,0.935,0.84898,1.18891,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,27733.3,0.95361,1.15193,1.25822,0.04025,0.78788,0.72955,0.80725,0.59868,0.92662,0.84661,1.18205,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,28169.4,0.95546,1.13967,1.25372,0.04032,0.79064,0.73163,0.80968,0.60087,0.92585,0.84283,1.18051,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,28624.6,0.94419,1.12766,1.24818,0.04001,0.79003,0.73988,0.81202,0.60255,0.9233,0.8323,1.17974,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,29054.4,0.94129,1.1211,1.24494,0.03996,0.80269,0.72744,0.81391,0.60673,0.91697,0.82754,1.17313,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,29495.9,0.94314,1.11126,1.24509,0.03982,0.79558,0.73884,0.81518,0.60786,0.918,0.82013,1.17224,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,29912.4,0.93446,1.10185,1.24157,0.03962,0.80893,0.72977,0.81871,0.61294,0.91372,0.82078,1.17052,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,30331.5,0.92866,1.09607,1.23648,0.0396,0.8088,0.72975,0.81852,0.61325,0.90962,0.81795,1.167,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,30767.3,0.92762,1.09392,1.2355,0.03955,0.79126,0.74344,0.82011,0.61539,0.90802,0.81218,1.16496,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,31220.5,0.92546,1.08339,1.23155,0.03939,0.80318,0.73386,0.82049,0.61535,0.90539,0.80974,1.16423,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,31851.8,0.93051,1.08914,1.23437,0.03928,0.80897,0.73778,0.8215,0.61505,0.90836,0.80374,1.16597,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,32512.4,0.92261,1.0749,1.23173,0.03919,0.80013,0.74732,0.82437,0.6178,0.90815,0.79965,1.16474,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,33201.1,0.91619,1.0653,1.22476,0.03904,0.80554,0.7446,0.82493,0.61887,0.90451,0.79548,1.16341,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,33865.8,0.91054,1.05913,1.22428,0.039,0.81053,0.74097,0.82645,0.61992,0.90384,0.7926,1.16321,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,34532.8,0.91678,1.05735,1.22707,0.03895,0.80972,0.74029,0.82576,0.62101,0.9018,0.78781,1.16121,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,35179.5,0.9174,1.05193,1.22698,0.03867,0.81043,0.74262,0.82822,0.62142,0.90216,0.7845,1.16141,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,35821.4,0.91147,1.04269,1.2223,0.03875,0.81391,0.74221,0.82855,0.62386,0.89945,0.7836,1.15959,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,36467.2,0.90862,1.03297,1.21829,0.0386,0.81369,0.74602,0.82963,0.62384,0.89702,0.78176,1.15691,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,37110.4,0.90307,1.02894,1.21714,0.03855,0.81635,0.74838,0.83134,0.62607,0.89445,0.77874,1.15442,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,37758.1,0.90263,1.02044,1.21505,0.0385,0.81886,0.74771,0.83175,0.62627,0.89302,0.77854,1.15307,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,38401.9,0.89868,1.01432,1.21127,0.03838,0.82051,0.74597,0.83215,0.62795,0.89198,0.77673,1.15207,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,39036.8,0.89253,1.01248,1.21057,0.03815,0.81839,0.74838,0.83293,0.62857,0.89235,0.77444,1.15237,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,39684,0.8912,1.00986,1.20786,0.03815,0.81713,0.7516,0.83332,0.62905,0.89194,0.77256,1.15208,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,40324.9,0.89086,1.00458,1.20799,0.03808,0.8139,0.75263,0.83351,0.62941,0.89138,0.7716,1.15155,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,40967,0.88917,0.99882,1.20584,0.03796,0.81453,0.75615,0.8337,0.62998,0.89061,0.7698,1.15071,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,41605,0.88611,0.99566,1.2063,0.03796,0.81279,0.75492,0.83344,0.63055,0.88916,0.76863,1.14962,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,42254.2,0.88368,0.98418,1.20283,0.03784,0.81361,0.75504,0.83359,0.63064,0.88801,0.76749,1.14889,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,42906.1,0.8803,0.98685,1.20268,0.03791,0.81494,0.75556,0.83385,0.63051,0.88767,0.76711,1.14835,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,43559.6,0.87167,0.97503,1.19808,0.03755,0.81233,0.75967,0.83398,0.63158,0.88688,0.76621,1.14776,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,44212.9,0.87581,0.9697,1.1964,0.03758,0.81503,0.75712,0.83456,0.63203,0.88679,0.76528,1.14719,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,44845.7,0.87251,0.96969,1.19523,0.03751,0.8142,0.75789,0.83461,0.63157,0.88698,0.76404,1.14746,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,45483.1,0.87369,0.96308,1.19414,0.03757,0.81442,0.75976,0.83516,0.63223,0.8867,0.76292,1.14736,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,46113.2,0.86834,0.95429,1.19587,0.03726,0.81359,0.7603,0.83566,0.63235,0.88646,0.76181,1.14704,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,46750.3,0.86516,0.95215,1.19157,0.03738,0.81439,0.75912,0.8361,0.63307,0.88617,0.76094,1.14683,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,47384.1,0.85993,0.94183,1.18663,0.0372,0.80585,0.76709,0.83647,0.63318,0.88581,0.75996,1.14656,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,48016.2,0.85775,0.94174,1.18592,0.03709,0.80986,0.76475,0.83648,0.63335,0.88592,0.75902,1.14655,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,48657,0.85948,0.93314,1.18522,0.03709,0.80864,0.76629,0.83653,0.63388,0.88576,0.75844,1.14659,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,49287.9,0.8585,0.93284,1.18667,0.03697,0.80956,0.76629,0.8366,0.63458,0.88538,0.75793,1.1463,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,49926.5,0.85405,0.92506,1.18202,0.03696,0.80983,0.76701,0.83715,0.63499,0.88498,0.75698,1.14587,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,50566.8,0.85007,0.91769,1.17814,0.03683,0.80884,0.76753,0.83717,0.63518,0.88472,0.75614,1.1457,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,51203.5,0.84889,0.91481,1.17835,0.03675,0.81341,0.76426,0.83713,0.63543,0.88439,0.75548,1.14543,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
