epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,168.101,1.4223,1.76837,0.02057,0.53733,0.54753,0.59164,0.28677,1.5952,1.72691,0.0358,0.0009406,0.0009406,0.0009406
14,180.139,1.4101,1.74561,0.02034,0.50402,0.53878,0.55329,0.27297,1.5809,1.75693,0.03589,0.00093565,0.00093565,0.00093565
15,192.044,1.43108,1.74249,0.02071,0.57955,0.50723,0.59027,0.28798,1.63174,1.7008,0.03832,0.0009307,0.0009307,0.0009307
16,203.93,1.41966,1.69792,0.02049,0.54269,0.5448,0.58066,0.27083,1.71398,1.73015,0.04077,0.00092575,0.00092575,0.00092575
17,215.625,1.43388,1.66752,0.02039,0.50659,0.55287,0.53824,0.25939,1.6901,1.78888,0.03862,0.0009208,0.0009208,0.0009208
18,227.366,1.41136,1.64242,0.02055,0.57829,0.49806,0.57118,0.27482,1.66018,1.75704,0.03669,0.00091585,0.00091585,0.00091585
19,239.1,1.40776,1.61928,0.0206,0.65333,0.53631,0.59615,0.27299,1.70935,1.68286,0.03814,0.0009109,0.0009109,0.0009109
20,250.806,1.40562,1.59161,0.01998,0.52553,0.58789,0.57095,0.27592,1.63671,1.69473,0.03813,0.00090595,0.00090595,0.00090595
21,262.337,1.41507,1.58255,0.0205,0.60957,0.59734,0.6196,0.31291,1.60538,1.55721,0.03643,0.000901,0.000901,0.000901
22,274.209,1.4271,1.58103,0.02037,0.59225,0.5757,0.59486,0.26862,1.78032,1.69954,0.04177,0.00089605,0.00089605,0.00089605
23,286.228,1.4243,1.541,0.02053,0.57867,0.5422,0.59029,0.27718,1.70044,1.61187,0.0377,0.0008911,0.0008911,0.0008911
24,298.231,1.4078,1.52432,0.02036,0.5596,0.57785,0.59291,0.27369,1.68368,1.65582,0.0376,0.00088615,0.00088615,0.00088615
25,310.484,1.40707,1.46156,0.02026,0.65439,0.59322,0.6382,0.29657,1.7234,1.55486,0.03836,0.0008812,0.0008812,0.0008812
26,322.73,1.44307,1.47829,0.02111,0.55578,0.64829,0.64034,0.32946,1.55137,1.483,0.03443,0.00087625,0.00087625,0.00087625
27,334.586,1.39454,1.47498,0.01984,0.60268,0.60336,0.63346,0.31216,1.63124,1.57344,0.03695,0.0008713,0.0008713,0.0008713
28,346.278,1.39291,1.4364,0.02048,0.60677,0.60352,0.6118,0.32381,1.59032,1.50573,0.03685,0.00086635,0.00086635,0.00086635
29,357.851,1.38463,1.4561,0.01986,0.63356,0.63351,0.66296,0.32326,1.65812,1.49172,0.037,0.0008614,0.0008614,0.0008614
30,369.72,1.41449,1.43682,0.02046,0.60526,0.64719,0.63479,0.30885,1.66867,1.54416,0.03891,0.00085645,0.00085645,0.00085645
31,381.303,1.37312,1.41217,0.01941,0.57638,0.57655,0.62614,0.32823,1.60481,1.49515,0.03582,0.0008515,0.0008515,0.0008515
32,393.18,1.39834,1.43039,0.02047,0.55432,0.67124,0.65563,0.33448,1.58317,1.44403,0.03529,0.00084655,0.00084655,0.00084655
33,405.373,1.37109,1.39886,0.01965,0.70585,0.59835,0.68567,0.35287,1.57927,1.37162,0.03571,0.0008416,0.0008416,0.0008416
34,417.48,1.39373,1.40244,0.02014,0.62626,0.60378,0.64878,0.32489,1.68069,1.50748,0.03896,0.00083665,0.00083665,0.00083665
35,430.013,1.39205,1.37179,0.01998,0.61171,0.58557,0.64195,0.33258,1.55589,1.46015,0.0349,0.0008317,0.0008317,0.0008317
36,442.973,1.38854,1.37474,0.01986,0.64116,0.66229,0.70957,0.37163,1.63415,1.29966,0.03922,0.00082675,0.00082675,0.00082675
37,455.066,1.41002,1.36185,0.01994,0.6331,0.62543,0.67314,0.35865,1.54707,1.41278,0.03506,0.0008218,0.0008218,0.0008218
38,466.899,1.37652,1.34266,0.0197,0.69522,0.63474,0.70465,0.35755,1.64198,1.34561,0.03744,0.00081685,0.00081685,0.00081685
39,478.525,1.39351,1.37379,0.01982,0.60539,0.5991,0.6288,0.31834,1.60813,1.45578,0.0354,0.0008119,0.0008119,0.0008119
40,490.243,1.36777,1.3155,0.01946,0.61217,0.57887,0.65157,0.33923,1.56614,1.4407,0.03455,0.00080695,0.00080695,0.00080695
41,501.949,1.37142,1.32882,0.01967,0.66861,0.65529,0.72565,0.36501,1.58475,1.36574,0.03562,0.000802,0.000802,0.000802
42,513.759,1.38606,1.33718,0.01966,0.70257,0.67207,0.71872,0.37451,1.53141,1.37079,0.03552,0.00079705,0.00079705,0.00079705
43,525.583,1.3683,1.29396,0.01989,0.64972,0.62538,0.69112,0.36361,1.5543,1.34873,0.035,0.0007921,0.0007921,0.0007921
44,537.357,1.36966,1.28611,0.01949,0.69587,0.63376,0.68875,0.3391,1.63981,1.39061,0.03785,0.00078715,0.00078715,0.00078715
45,549.013,1.34109,1.28488,0.01898,0.65922,0.63072,0.68186,0.34002,1.70143,1.35909,0.03913,0.0007822,0.0007822,0.0007822
46,560.859,1.35741,1.31884,0.01954,0.70109,0.64345,0.70293,0.35928,1.55609,1.43247,0.03484,0.00077725,0.00077725,0.00077725
47,572.572,1.34083,1.30066,0.0192,0.61797,0.65528,0.67724,0.3189,1.77375,1.41634,0.03907,0.0007723,0.0007723,0.0007723
48,584.138,1.3763,1.27832,0.02,0.64046,0.61642,0.6674,0.34305,1.58821,1.45451,0.03645,0.00076735,0.00076735,0.00076735
49,596.006,1.37083,1.30487,0.01944,0.75981,0.60941,0.72063,0.36198,1.60244,1.33618,0.03555,0.0007624,0.0007624,0.0007624
50,607.91,1.3357,1.2538,0.01882,0.71586,0.58991,0.70402,0.35023,1.67784,1.32997,0.03696,0.00075745,0.00075745,0.00075745
51,619.724,1.34492,1.26468,0.01931,0.65839,0.65835,0.69606,0.36197,1.60287,1.32947,0.03622,0.0007525,0.0007525,0.0007525
52,631.536,1.32891,1.25263,0.0188,0.68982,0.66275,0.70743,0.36299,1.55724,1.37197,0.03524,0.00074755,0.00074755,0.00074755
53,643.215,1.33627,1.25469,0.01901,0.6972,0.6879,0.73174,0.37103,1.63176,1.28349,0.03738,0.0007426,0.0007426,0.0007426
54,655.015,1.33582,1.2633,0.01927,0.68135,0.64766,0.70293,0.35883,1.6396,1.30289,0.0388,0.00073765,0.00073765,0.00073765
55,666.805,1.33679,1.24982,0.01915,0.6716,0.65751,0.69873,0.3624,1.57478,1.3027,0.03561,0.0007327,0.0007327,0.0007327
56,678.785,1.33494,1.23275,0.01888,0.71752,0.64731,0.69775,0.36537,1.61043,1.29356,0.03416,0.00072775,0.00072775,0.00072775
57,690.388,1.32651,1.24671,0.01913,0.68429,0.66958,0.7362,0.38742,1.60403,1.21606,0.03621,0.0007228,0.0007228,0.0007228
58,702.221,1.3279,1.22609,0.01898,0.67846,0.65259,0.70139,0.34837,1.68456,1.27829,0.0379,0.00071785,0.00071785,0.00071785
59,714.08,1.31885,1.19434,0.01868,0.63642,0.65929,0.67846,0.33211,1.73967,1.27182,0.03889,0.0007129,0.0007129,0.0007129
60,726.096,1.35076,1.20516,0.01921,0.77331,0.58707,0.70972,0.35847,1.61707,1.31431,0.03672,0.00070795,0.00070795,0.00070795
61,737.982,1.33423,1.16646,0.01883,0.63914,0.67851,0.70648,0.37817,1.60683,1.28156,0.03553,0.000703,0.000703,0.000703
62,749.873,1.31554,1.16333,0.01859,0.69505,0.64761,0.71081,0.36966,1.61084,1.29865,0.03696,0.00069805,0.00069805,0.00069805
63,761.702,1.305,1.20758,0.01869,0.70456,0.60058,0.69935,0.37347,1.55701,1.29348,0.03507,0.0006931,0.0006931,0.0006931
64,773.499,1.29208,1.17383,0.01831,0.66576,0.62631,0.67436,0.35933,1.58203,1.32976,0.0367,0.00068815,0.00068815,0.00068815
65,785.28,1.30529,1.19953,0.01855,0.73839,0.59791,0.68707,0.37114,1.59542,1.33498,0.03597,0.0006832,0.0006832,0.0006832
66,797.028,1.31375,1.15354,0.01851,0.77354,0.63308,0.72974,0.37403,1.62772,1.28223,0.03674,0.00067825,0.00067825,0.00067825
67,808.818,1.29958,1.1402,0.01829,0.66375,0.68187,0.72191,0.35922,1.68803,1.27736,0.0385,0.0006733,0.0006733,0.0006733
68,820.769,1.30057,1.1319,0.0182,0.69328,0.67477,0.72378,0.37913,1.62887,1.19545,0.03752,0.00066835,0.00066835,0.00066835
69,832.561,1.31152,1.13901,0.0182,0.66779,0.70519,0.72497,0.37949,1.64175,1.23812,0.03685,0.0006634,0.0006634,0.0006634
70,844.468,1.28673,1.12344,0.01823,0.70899,0.66071,0.72678,0.37609,1.61588,1.23103,0.03642,0.00065845,0.00065845,0.00065845
71,856.27,1.29707,1.13178,0.01817,0.66459,0.68263,0.71741,0.36089,1.64394,1.30515,0.03614,0.0006535,0.0006535,0.0006535
72,867.994,1.28936,1.09575,0.01771,0.69467,0.64217,0.71082,0.37832,1.57062,1.29253,0.03495,0.00064855,0.00064855,0.00064855
73,879.795,1.29043,1.13616,0.01841,0.70484,0.72077,0.7437,0.38387,1.62975,1.22528,0.03723,0.0006436,0.0006436,0.0006436
74,891.695,1.2668,1.13254,0.01767,0.67317,0.65872,0.70369,0.36833,1.67121,1.29956,0.03719,0.00063865,0.00063865,0.00063865
75,903.477,1.28388,1.11061,0.01803,0.68694,0.65617,0.72261,0.38178,1.61793,1.24331,0.03734,0.0006337,0.0006337,0.0006337
76,915.385,1.26345,1.08249,0.0176,0.73894,0.64694,0.74102,0.3762,1.64798,1.20671,0.03677,0.00062875,0.00062875,0.00062875
77,927.161,1.28297,1.10568,0.01763,0.69043,0.67696,0.73345,0.37509,1.64356,1.24362,0.03923,0.0006238,0.0006238,0.0006238
78,938.919,1.29187,1.09792,0.01831,0.72361,0.66379,0.73119,0.38532,1.61525,1.18421,0.03656,0.00061885,0.00061885,0.00061885
79,950.615,1.26887,1.05256,0.01756,0.79987,0.62691,0.74608,0.39086,1.59725,1.24186,0.03622,0.0006139,0.0006139,0.0006139
80,962.42,1.24316,1.05285,0.01735,0.67675,0.64519,0.71398,0.381,1.59818,1.19025,0.03531,0.00060895,0.00060895,0.00060895
81,974.219,1.27691,1.04707,0.01792,0.76631,0.61591,0.72055,0.37023,1.69019,1.21311,0.03782,0.000604,0.000604,0.000604
82,985.956,1.27733,1.05738,0.01757,0.6724,0.67885,0.71889,0.37104,1.66516,1.22133,0.03803,0.00059905,0.00059905,0.00059905
83,997.619,1.25729,1.08965,0.01814,0.70748,0.67414,0.72997,0.38766,1.59778,1.21925,0.03636,0.0005941,0.0005941,0.0005941
84,1009.35,1.2318,1.05804,0.01694,0.72905,0.68685,0.74123,0.39423,1.63248,1.13517,0.03697,0.00058915,0.00058915,0.00058915
85,1021.26,1.25581,1.06267,0.01764,0.72757,0.65944,0.73987,0.38308,1.61578,1.25148,0.03627,0.0005842,0.0005842,0.0005842
86,1033.24,1.28171,1.08504,0.01793,0.73492,0.66009,0.74176,0.38611,1.63675,1.20938,0.03662,0.00057925,0.00057925,0.00057925
87,1045.65,1.29213,1.08146,0.01785,0.63226,0.71857,0.71735,0.35855,1.66818,1.25744,0.0379,0.0005743,0.0005743,0.0005743
88,1057.65,1.24616,1.06482,0.01747,0.68986,0.68351,0.74044,0.38805,1.62374,1.24244,0.03628,0.00056935,0.00056935,0.00056935
89,1069.61,1.23762,1.02332,0.01704,0.65747,0.70391,0.72513,0.38571,1.62304,1.20563,0.03598,0.0005644,0.0005644,0.0005644
90,1081.69,1.2231,1.03402,0.01699,0.69017,0.6352,0.70747,0.37701,1.60552,1.29655,0.03595,0.00055945,0.00055945,0.00055945
91,1093.72,1.23173,1.03532,0.01718,0.64447,0.67851,0.70106,0.36889,1.64718,1.22289,0.03689,0.0005545,0.0005545,0.0005545
92,1105.85,1.23426,1.01133,0.01706,0.73377,0.66431,0.74267,0.39705,1.58648,1.15989,0.03573,0.00054955,0.00054955,0.00054955
93,1118.04,1.2314,1.04116,0.0173,0.68852,0.6708,0.73483,0.37374,1.6591,1.21238,0.03699,0.0005446,0.0005446,0.0005446
94,1130.01,1.24389,1.00308,0.01665,0.69036,0.70258,0.73256,0.39145,1.5884,1.21809,0.03607,0.00053965,0.00053965,0.00053965
95,1141.77,1.21591,1.00967,0.0171,0.72928,0.65453,0.74507,0.38423,1.61308,1.23066,0.03661,0.0005347,0.0005347,0.0005347
96,1153.64,1.20585,0.99536,0.01688,0.68051,0.67845,0.72619,0.37734,1.62077,1.23602,0.0362,0.00052975,0.00052975,0.00052975
97,1165.36,1.21401,0.99442,0.01675,0.67458,0.6915,0.72764,0.38106,1.60157,1.20526,0.03536,0.0005248,0.0005248,0.0005248
98,1177.21,1.21628,0.99456,0.0169,0.70963,0.67785,0.72878,0.39014,1.62678,1.22109,0.03607,0.00051985,0.00051985,0.00051985
99,1188.82,1.19724,0.97247,0.01641,0.72859,0.63989,0.71895,0.37126,1.66091,1.21205,0.03731,0.0005149,0.0005149,0.0005149
100,1200.46,1.2037,1.00493,0.01666,0.70054,0.64019,0.71883,0.3717,1.66611,1.25254,0.03688,0.00050995,0.00050995,0.00050995
101,1212.08,1.1911,0.94958,0.01629,0.68503,0.70642,0.7455,0.39566,1.6073,1.18358,0.03664,0.000505,0.000505,0.000505
102,1223.81,1.19367,0.9673,0.0164,0.70692,0.65424,0.72065,0.37908,1.62957,1.23345,0.03611,0.00050005,0.00050005,0.00050005
103,1235.51,1.20791,0.97998,0.0166,0.74717,0.69905,0.76227,0.4091,1.64686,1.16251,0.03715,0.0004951,0.0004951,0.0004951
104,1247.45,1.19691,0.97273,0.01642,0.71888,0.62488,0.72516,0.38848,1.61658,1.33535,0.03591,0.00049015,0.00049015,0.00049015
105,1259.15,1.17976,0.96273,0.01637,0.7448,0.63962,0.72423,0.37589,1.69727,1.21369,0.03887,0.0004852,0.0004852,0.0004852
106,1270.92,1.18949,0.93978,0.01653,0.67634,0.71118,0.72971,0.39137,1.65641,1.1837,0.03709,0.00048025,0.00048025,0.00048025
107,1282.66,1.19234,0.95504,0.01676,0.71041,0.64143,0.72349,0.37391,1.66286,1.27215,0.03657,0.0004753,0.0004753,0.0004753
108,1294.49,1.18248,0.95081,0.01614,0.73707,0.67765,0.74845,0.38613,1.68954,1.18016,0.03803,0.00047035,0.00047035,0.00047035
109,1306.26,1.17969,0.94568,0.01604,0.6979,0.70195,0.73856,0.38918,1.6213,1.21543,0.03634,0.0004654,0.0004654,0.0004654
110,1318.11,1.18172,0.94015,0.01638,0.70647,0.65655,0.69438,0.36019,1.6514,1.31567,0.03599,0.00046045,0.00046045,0.00046045
111,1329.9,1.16589,0.93159,0.01634,0.63236,0.70266,0.71877,0.38431,1.62268,1.25649,0.03625,0.0004555,0.0004555,0.0004555
112,1341.8,1.17269,0.93378,0.01599,0.73781,0.6278,0.7257,0.39535,1.60132,1.16743,0.03563,0.00045055,0.00045055,0.00045055
113,1353.5,1.17356,0.93679,0.01617,0.68651,0.66806,0.7207,0.39586,1.58784,1.22787,0.03555,0.0004456,0.0004456,0.0004456
114,1365.46,1.15847,0.89802,0.01579,0.68135,0.66899,0.7242,0.38808,1.61218,1.30604,0.0359,0.00044065,0.00044065,0.00044065
115,1377.28,1.18677,0.93352,0.01644,0.74857,0.6239,0.71468,0.38593,1.60544,1.2697,0.03632,0.0004357,0.0004357,0.0004357
116,1389.22,1.16623,0.90111,0.01603,0.72342,0.70314,0.73276,0.40167,1.61972,1.21355,0.03621,0.00043075,0.00043075,0.00043075
117,1400.96,1.16076,0.91199,0.01591,0.67889,0.70097,0.72694,0.38982,1.60563,1.23006,0.03684,0.0004258,0.0004258,0.0004258
118,1413.08,1.14618,0.89629,0.01579,0.67734,0.66114,0.72711,0.39154,1.6392,1.25892,0.03749,0.00042085,0.00042085,0.00042085
119,1425.19,1.16058,0.91175,0.01576,0.64998,0.70461,0.72308,0.37879,1.64734,1.22723,0.0364,0.0004159,0.0004159,0.0004159
120,1437.19,1.14917,0.91288,0.0157,0.68056,0.66113,0.72528,0.39408,1.63215,1.19214,0.03661,0.00041095,0.00041095,0.00041095
121,1449.85,1.14949,0.91533,0.01566,0.69401,0.69256,0.72872,0.38707,1.6308,1.24975,0.03684,0.000406,0.000406,0.000406
122,1462.03,1.13429,0.89493,0.01572,0.68564,0.682,0.70943,0.38047,1.6735,1.26855,0.03773,0.00040105,0.00040105,0.00040105
123,1474.16,1.14682,0.89396,0.01587,0.74537,0.6782,0.73546,0.38291,1.66686,1.21755,0.03724,0.0003961,0.0003961,0.0003961
124,1486.14,1.15412,0.89737,0.01607,0.71411,0.72276,0.77474,0.41592,1.63353,1.12986,0.03622,0.00039115,0.00039115,0.00039115
125,1497.85,1.13289,0.88116,0.01562,0.72498,0.66753,0.7282,0.39948,1.64352,1.18416,0.03678,0.0003862,0.0003862,0.0003862
126,1509.75,1.12872,0.86266,0.01503,0.73091,0.67884,0.74442,0.39551,1.64397,1.25029,0.03731,0.00038125,0.00038125,0.00038125
127,1521.61,1.11525,0.86212,0.01522,0.75318,0.6547,0.74845,0.39482,1.6163,1.21883,0.03664,0.0003763,0.0003763,0.0003763
128,1533.51,1.13801,0.87153,0.01543,0.7076,0.67891,0.75404,0.39531,1.62253,1.19604,0.0367,0.00037135,0.00037135,0.00037135
129,1545.36,1.10501,0.84886,0.01544,0.70423,0.71628,0.76613,0.40092,1.62548,1.19223,0.03666,0.0003664,0.0003664,0.0003664
130,1557.06,1.11817,0.8552,0.01538,0.73336,0.68241,0.74428,0.38311,1.70701,1.24945,0.03844,0.00036145,0.00036145,0.00036145
131,1568.79,1.10919,0.84207,0.015,0.70489,0.71702,0.74394,0.39581,1.62545,1.24895,0.03634,0.0003565,0.0003565,0.0003565
132,1580.69,1.1038,0.82036,0.01512,0.66283,0.7024,0.73548,0.39556,1.61039,1.23993,0.0357,0.00035155,0.00035155,0.00035155
133,1592.54,1.09424,0.84787,0.01481,0.68581,0.72307,0.75223,0.40661,1.62627,1.1462,0.03633,0.0003466,0.0003466,0.0003466
134,1604.42,1.1047,0.8442,0.015,0.75922,0.66264,0.73759,0.3956,1.63119,1.19765,0.03693,0.00034165,0.00034165,0.00034165
135,1616.24,1.10541,0.82854,0.01493,0.71556,0.6743,0.72453,0.39029,1.61014,1.27689,0.03648,0.0003367,0.0003367,0.0003367
136,1627.99,1.09672,0.83314,0.01468,0.67516,0.71428,0.74181,0.39851,1.64562,1.18624,0.03753,0.00033175,0.00033175,0.00033175
137,1639.7,1.10299,0.83075,0.01517,0.71224,0.6579,0.722,0.37699,1.70501,1.25893,0.03885,0.0003268,0.0003268,0.0003268
138,1651.45,1.09398,0.82476,0.01461,0.72793,0.63866,0.7233,0.38724,1.66609,1.18238,0.0381,0.00032185,0.00032185,0.00032185
139,1663.21,1.09964,0.8337,0.01487,0.68522,0.68016,0.72441,0.39532,1.6408,1.24011,0.03693,0.0003169,0.0003169,0.0003169
140,1674.94,1.06559,0.79508,0.0142,0.7427,0.68375,0.73121,0.39997,1.6771,1.20957,0.03787,0.00031195,0.00031195,0.00031195
141,1686.78,1.09513,0.82226,0.0149,0.68182,0.71007,0.75429,0.41005,1.63149,1.17402,0.03665,0.000307,0.000307,0.000307
142,1698.57,1.07294,0.80232,0.01462,0.68907,0.72263,0.75674,0.41143,1.65655,1.16963,0.03729,0.00030205,0.00030205,0.00030205
143,1710.36,1.06297,0.79561,0.01439,0.70295,0.73692,0.7703,0.40987,1.65009,1.14874,0.03682,0.0002971,0.0002971,0.0002971
144,1722.26,1.08492,0.81501,0.01448,0.74562,0.67252,0.74741,0.41032,1.65633,1.19855,0.03714,0.00029215,0.00029215,0.00029215
145,1733.86,1.08815,0.79458,0.01456,0.77399,0.63168,0.73929,0.39144,1.62248,1.2512,0.03649,0.0002872,0.0002872,0.0002872
146,1745.68,1.06421,0.80201,0.01426,0.67102,0.71492,0.74286,0.40006,1.62815,1.23915,0.03685,0.00028225,0.00028225,0.00028225
147,1757.42,1.06331,0.79191,0.01443,0.71465,0.66897,0.73409,0.39982,1.62066,1.29997,0.03673,0.0002773,0.0002773,0.0002773
148,1769.31,1.06426,0.77822,0.0144,0.71063,0.67744,0.74315,0.39691,1.66705,1.2072,0.03786,0.00027235,0.00027235,0.00027235
149,1781.19,1.07208,0.78975,0.01451,0.72602,0.71684,0.74041,0.39752,1.64895,1.24129,0.0372,0.0002674,0.0002674,0.0002674
150,1792.98,1.05137,0.76256,0.01431,0.71174,0.65985,0.73122,0.40127,1.6479,1.17238,0.03686,0.00026245,0.00026245,0.00026245
151,1804.77,1.06973,0.7729,0.01463,0.72241,0.7003,0.74389,0.40511,1.65972,1.22193,0.03672,0.0002575,0.0002575,0.0002575
152,1816.53,1.06433,0.79628,0.01442,0.78339,0.6626,0.75124,0.39979,1.65917,1.20567,0.03693,0.00025255,0.00025255,0.00025255
153,1828.3,1.05546,0.78063,0.01443,0.70912,0.71046,0.75115,0.39837,1.64781,1.21155,0.0367,0.0002476,0.0002476,0.0002476
154,1840.09,1.0334,0.75576,0.01378,0.75476,0.67237,0.74286,0.41459,1.62116,1.22604,0.03639,0.00024265,0.00024265,0.00024265
155,1851.79,1.05958,0.77254,0.01461,0.83006,0.63973,0.75696,0.41217,1.64748,1.2017,0.03657,0.0002377,0.0002377,0.0002377
156,1863.45,1.05663,0.78456,0.01435,0.77303,0.68392,0.75326,0.40609,1.65728,1.20254,0.03657,0.00023275,0.00023275,0.00023275
157,1875.19,1.04693,0.78965,0.01412,0.77082,0.68392,0.75534,0.40864,1.64137,1.1988,0.03669,0.0002278,0.0002278,0.0002278
158,1887.03,1.01838,0.75198,0.01346,0.7733,0.66873,0.75145,0.4152,1.62189,1.2033,0.03585,0.00022285,0.00022285,0.00022285
159,1899.09,1.03502,0.7449,0.01372,0.73086,0.68776,0.74877,0.40655,1.66104,1.19498,0.03678,0.0002179,0.0002179,0.0002179
160,1911.07,1.0293,0.75331,0.01391,0.67529,0.70885,0.73997,0.39192,1.69594,1.24951,0.03757,0.00021295,0.00021295,0.00021295
161,1923.61,1.01417,0.74261,0.01336,0.74891,0.67266,0.74399,0.41261,1.57341,1.2325,0.034,0.000208,0.000208,0.000208
162,1936.09,1.03759,0.75284,0.01412,0.7459,0.69546,0.74389,0.39462,1.64465,1.26255,0.0367,0.00020305,0.00020305,0.00020305
163,1948.85,0.99509,0.74264,0.0134,0.72454,0.68836,0.73649,0.39974,1.65446,1.2315,0.03673,0.0001981,0.0001981,0.0001981
164,1961.38,1.00366,0.73187,0.01347,0.75301,0.67516,0.74724,0.39296,1.70271,1.21801,0.03788,0.00019315,0.00019315,0.00019315
165,1973.35,1.01287,0.73446,0.01352,0.72315,0.68032,0.74574,0.40411,1.66774,1.22,0.03716,0.0001882,0.0001882,0.0001882
166,1985.5,1.03694,0.73863,0.01379,0.78627,0.65001,0.74372,0.40495,1.66012,1.15798,0.03729,0.00018325,0.00018325,0.00018325
167,1997.24,0.99308,0.70862,0.01322,0.75287,0.67624,0.74378,0.4055,1.66721,1.20194,0.03742,0.0001783,0.0001783,0.0001783
168,2009.03,0.9943,0.72333,0.0134,0.7181,0.71802,0.74537,0.39999,1.69386,1.22501,0.03795,0.00017335,0.00017335,0.00017335
169,2020.6,1.00625,0.71524,0.01341,0.69208,0.70065,0.72599,0.3953,1.67299,1.23118,0.03761,0.0001684,0.0001684,0.0001684
170,2032.53,1.01015,0.73202,0.01376,0.76229,0.66722,0.74151,0.40373,1.66948,1.23385,0.03704,0.00016345,0.00016345,0.00016345
171,2044.24,1.01326,0.74004,0.01366,0.73733,0.69875,0.74581,0.40095,1.68537,1.17611,0.03775,0.0001585,0.0001585,0.0001585
172,2055.93,1.00996,0.71833,0.01355,0.76183,0.66838,0.74311,0.39711,1.66413,1.23457,0.03721,0.00015355,0.00015355,0.00015355
173,2067.67,1.00633,0.74919,0.01374,0.69216,0.7302,0.74933,0.40227,1.64378,1.22823,0.03647,0.0001486,0.0001486,0.0001486
174,2079.8,0.97562,0.70817,0.01303,0.72689,0.70083,0.7466,0.4115,1.64768,1.252,0.03669,0.00014365,0.00014365,0.00014365
