epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
87,15622.4,0.99195,1.05123,0.01192,0.79955,0.72508,0.79758,0.60285,1.02145,0.93877,0.01691,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,15803.2,0.9979,1.05627,0.01183,0.79922,0.72423,0.79741,0.60298,1.0216,0.93969,0.01691,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,15991.4,0.9901,1.0432,0.01173,0.79913,0.72641,0.79776,0.60299,1.02131,0.94013,0.0169,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,16173.5,0.98717,1.0387,0.01176,0.79597,0.72847,0.79766,0.60279,1.02148,0.94101,0.01691,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,16358.6,0.94435,0.77188,0.01325,0.79373,0.7296,0.79738,0.60269,1.02196,0.93989,0.01693,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,16534.2,0.92225,0.72989,0.01273,0.80347,0.72404,0.79727,0.60265,1.02249,0.93884,0.01694,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,16709.6,0.91674,0.7168,0.01252,0.80368,0.72477,0.79714,0.60242,1.02229,0.93879,0.01694,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,16884.2,0.90313,0.70706,0.01236,0.8096,0.72053,0.79754,0.60295,1.0228,0.93774,0.01695,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,17061.7,0.89488,0.69932,0.01209,0.80799,0.7225,0.79769,0.60307,1.02327,0.9376,0.01696,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,17248.5,0.89239,0.68588,0.0121,0.80678,0.72342,0.79755,0.60292,1.02337,0.93698,0.01695,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,17424.7,0.88828,0.68676,0.012,0.80954,0.7199,0.79748,0.60305,1.02311,0.93853,0.01696,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,17601.6,0.8873,0.67876,0.01194,0.80711,0.72195,0.79712,0.60285,1.02287,0.9396,0.01695,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,17773.5,0.88273,0.66904,0.0119,0.80262,0.72599,0.79696,0.60259,1.02325,0.93983,0.01696,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,17950.7,0.87592,0.66445,0.01166,0.80968,0.72071,0.79697,0.60254,1.02383,0.93947,0.01698,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
