epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,6041.33,1.23557,1.64573,0.01579,0.7463,0.618,0.70503,0.49383,1.17686,1.19559,0.02053,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,6210.2,1.23317,1.64375,0.01578,0.71947,0.63604,0.70099,0.4963,1.15776,1.19137,0.02005,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,6386.67,1.22975,1.63922,0.01565,0.73776,0.63781,0.71277,0.50569,1.16297,1.17043,0.02019,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,6563.83,1.2259,1.62469,0.01564,0.73705,0.63663,0.71295,0.50568,1.15879,1.16987,0.02003,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,6732.59,1.22818,1.613,0.01567,0.74187,0.63888,0.71566,0.51044,1.15111,1.15516,0.01989,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,6909.07,1.2247,1.61643,0.01546,0.74354,0.64104,0.71881,0.51456,1.14896,1.15507,0.01984,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,7082.19,1.2199,1.59968,0.01563,0.73995,0.64917,0.72041,0.51501,1.14678,1.15314,0.01981,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,7258.3,1.2185,1.60825,0.01545,0.73703,0.64947,0.72368,0.5158,1.1415,1.14045,0.01969,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,7435.07,1.21815,1.58859,0.01544,0.74266,0.64821,0.72824,0.52177,1.13255,1.12917,0.01942,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,7613.34,1.20812,1.57305,0.01538,0.7619,0.64585,0.72949,0.52293,1.13074,1.13306,0.01937,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,7789.55,1.20695,1.57391,0.01534,0.75163,0.64735,0.73016,0.52516,1.12914,1.12109,0.0193,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,7959.66,1.21124,1.56331,0.01532,0.75866,0.64379,0.73255,0.52836,1.12831,1.11682,0.01929,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,8136.85,1.20789,1.55725,0.01539,0.758,0.64613,0.73413,0.53084,1.12734,1.11078,0.01926,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,8307.05,1.20604,1.55243,0.01515,0.74651,0.66251,0.73802,0.53321,1.12387,1.10304,0.01919,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,8482.28,1.20664,1.54339,0.01533,0.75821,0.65807,0.73915,0.53447,1.12337,1.09988,0.01924,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,8658.82,1.19716,1.54281,0.01507,0.75379,0.66086,0.74041,0.53618,1.11843,1.0999,0.01911,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,8835.3,1.19873,1.53339,0.01511,0.75633,0.66152,0.74198,0.53921,1.11543,1.09486,0.01905,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,9011.5,1.1973,1.52485,0.01504,0.7568,0.66509,0.74454,0.5406,1.11491,1.08517,0.01902,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,9187.1,1.18564,1.51486,0.01489,0.77428,0.65524,0.74391,0.53995,1.11114,1.09307,0.01889,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,9355.46,1.18202,1.51643,0.01487,0.77109,0.65649,0.74361,0.54001,1.10811,1.09337,0.01881,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,9531.91,1.17966,1.50536,0.01486,0.77058,0.66011,0.74532,0.54106,1.10546,1.09196,0.01878,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,9731.27,1.18665,1.50087,0.01484,0.77533,0.65944,0.74815,0.54402,1.10264,1.08842,0.0187,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,9930.1,1.17707,1.49332,0.01475,0.77836,0.66048,0.74762,0.54425,1.09998,1.0879,0.01865,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,10114.2,1.16859,1.48432,0.01469,0.7763,0.66122,0.74904,0.54587,1.0988,1.08175,0.0186,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,10285.6,1.17373,1.47564,0.01456,0.77,0.66847,0.74894,0.54605,1.09888,1.08054,0.01861,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,10458,1.17188,1.46822,0.01467,0.77351,0.66989,0.74998,0.54732,1.09788,1.07718,0.01858,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,10638.8,1.16705,1.46118,0.01465,0.77605,0.66786,0.7509,0.54761,1.09835,1.07529,0.01856,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,10838.4,1.16709,1.46365,0.01462,0.76803,0.67611,0.75158,0.54949,1.0967,1.07343,0.01855,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,11045.7,1.16064,1.44839,0.01448,0.76782,0.67631,0.7522,0.55,1.09534,1.07175,0.01852,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,11255.9,1.16145,1.44163,0.01447,0.76462,0.67926,0.75218,0.55074,1.094,1.07049,0.01848,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,11468.2,1.15276,1.4412,0.01438,0.76551,0.67784,0.7526,0.551,1.09358,1.06948,0.01846,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,11691.2,1.1531,1.42407,0.0145,0.76795,0.67505,0.75292,0.55216,1.09352,1.06797,0.01846,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,11909.4,1.14816,1.42343,0.01436,0.77177,0.67306,0.7539,0.55325,1.09236,1.06811,0.01844,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,12106.6,1.14788,1.41235,0.01427,0.77457,0.67366,0.7549,0.55364,1.09234,1.0658,0.01843,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,12297.9,1.13568,1.40923,0.01405,0.7683,0.68065,0.75561,0.55396,1.09203,1.06581,0.01843,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,12489,1.13307,1.40114,0.0141,0.76416,0.68082,0.7556,0.55361,1.09178,1.06424,0.01842,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,12679.1,1.13584,1.40045,0.01404,0.77079,0.67641,0.75577,0.55374,1.09004,1.06579,0.01838,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,12869.5,1.13659,1.39386,0.01408,0.77511,0.67386,0.75581,0.55399,1.08993,1.0652,0.01837,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,13067.6,1.12755,1.38118,0.01392,0.77673,0.67446,0.75765,0.55519,1.09051,1.06209,0.0184,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,13277,1.12127,1.37655,0.0139,0.77302,0.67784,0.75855,0.55592,1.08979,1.06128,0.01837,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,13478.6,1.12653,1.38334,0.01384,0.77479,0.67622,0.75865,0.55629,1.0889,1.06097,0.01835,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,13682.3,1.1253,1.36367,0.0139,0.77728,0.67306,0.75914,0.55685,1.08903,1.05925,0.01834,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,13892.1,1.1205,1.35349,0.01382,0.76923,0.67684,0.75941,0.55721,1.08941,1.05789,0.01834,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,14097.6,1.11487,1.34423,0.01368,0.76761,0.67876,0.76018,0.55796,1.08886,1.05823,0.01832,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,14292.4,1.11727,1.33663,0.01372,0.77527,0.67708,0.76057,0.55799,1.08888,1.05756,0.01832,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,14473.1,1.11571,1.33563,0.01362,0.78235,0.67092,0.7605,0.55813,1.08798,1.05769,0.0183,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,14657,1.10439,1.33733,0.0136,0.76808,0.68158,0.76052,0.55835,1.08668,1.05778,0.01826,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,14834.3,1.1012,1.31193,0.0135,0.76972,0.68244,0.76148,0.55908,1.08707,1.05621,0.01827,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,15012.4,1.09773,1.31994,0.01351,0.78472,0.66852,0.76163,0.55895,1.08618,1.0562,0.01825,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,15188.9,1.09784,1.3043,0.01351,0.77511,0.67526,0.76169,0.55893,1.08554,1.05715,0.01824,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,15366.4,1.09438,1.30126,0.01336,0.77457,0.67385,0.76155,0.55866,1.08608,1.0547,0.01825,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,15556.7,1.09156,1.30484,0.01343,0.78548,0.66753,0.76162,0.55881,1.08584,1.05445,0.01825,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,15729.7,1.08726,1.29586,0.01325,0.77696,0.67744,0.76185,0.5594,1.08512,1.0539,0.01823,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,15919.1,1.08087,1.28892,0.01312,0.77491,0.67857,0.762,0.55936,1.08445,1.05372,0.01821,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,16116,1.07667,1.27871,0.01315,0.77609,0.67857,0.76199,0.55971,1.0843,1.05317,0.0182,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
