epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,220.833,1.60223,2.78898,0.02234,0.6372,0.52251,0.56717,0.376,1.35855,1.57142,0.0243,0.00996139,0.00332046,0.00996139,0.00332046,0.00996139,0.00332046,0.00996139,0.00332046
2,413.746,1.23771,1.68657,0.01584,0.694,0.55852,0.62466,0.42501,1.27369,1.41817,0.02285,0.0197638,0.00658792,0.0197638,0.00658792,0.0197638,0.00658792,0.0197638,0.00658792
3,607.256,1.2348,1.6482,0.01582,0.55562,0.39281,0.41634,0.26334,1.49886,2.22631,0.02945,0.0293682,0.00978938,0.0293682,0.00978938,0.0293682,0.00978938,0.0293682,0.00978938
4,795.816,1.2804,1.74514,0.01677,0.57229,0.43311,0.46422,0.29409,1.41702,1.8108,0.02669,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
5,982.715,1.26363,1.72377,0.01645,0.63027,0.52201,0.58073,0.38196,1.32708,1.49536,0.02461,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
6,1176.87,1.24322,1.6888,0.01625,0.62804,0.51832,0.56695,0.37085,1.31922,1.51702,0.02455,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
7,1386.63,1.23539,1.65475,0.01599,0.64878,0.54445,0.5959,0.38473,1.3147,1.45349,0.0247,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
8,1588.6,1.2315,1.63084,0.01599,0.6563,0.56787,0.62307,0.41383,1.26715,1.41236,0.02309,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
9,1783.19,1.20614,1.60234,0.0157,0.68557,0.55644,0.62138,0.41556,1.27433,1.37615,0.02311,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
10,1977.87,1.21682,1.59393,0.01568,0.67679,0.56331,0.6289,0.42323,1.25346,1.38463,0.02315,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
11,2186.45,1.20926,1.58053,0.01557,0.67655,0.57821,0.63415,0.42383,1.25289,1.32825,0.023,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,2388.69,1.19682,1.55743,0.01538,0.70872,0.58338,0.65793,0.45072,1.22681,1.32118,0.02214,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,2579.39,1.20257,1.55355,0.01529,0.67438,0.60604,0.66255,0.45394,1.22428,1.29373,0.02223,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,2785.91,1.19255,1.53571,0.01523,0.70952,0.61706,0.67878,0.46694,1.20787,1.25938,0.02173,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,2978.85,1.18851,1.52894,0.0151,0.70649,0.58994,0.66912,0.46366,1.21527,1.26666,0.02192,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,3178.6,1.18325,1.50918,0.0152,0.72467,0.62431,0.70044,0.49236,1.16829,1.20591,0.02067,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,3380.52,1.18069,1.49431,0.01502,0.73224,0.62285,0.69857,0.48576,1.21232,1.2228,0.02195,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,3570.03,1.17342,1.4942,0.01497,0.728,0.63703,0.70369,0.48812,1.19599,1.17244,0.02148,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,3751.78,1.17215,1.4856,0.01496,0.7533,0.63425,0.72369,0.51099,1.16266,1.13293,0.02043,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,3935.24,1.16931,1.46604,0.01478,0.74687,0.63596,0.71752,0.50698,1.1476,1.14146,0.02018,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
