epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1900.65,1.68457,1.21461,0.01252,0.68315,0.68129,0.72346,0.38067,1.85344,1.13141,0.02425,0.000569094,0.000569094,0.000569094
43,1945.1,1.68282,1.1577,0.01208,0.65721,0.62837,0.70649,0.3877,1.79277,1.28557,0.02341,0.000565559,0.000565559,0.000565559
44,1990.24,1.67897,1.19682,0.01236,0.67009,0.74767,0.77687,0.397,1.78868,1.2665,0.02243,0.000562025,0.000562025,0.000562025
45,2035.34,1.67151,1.1609,0.01211,0.56562,0.69039,0.70292,0.36761,1.86047,1.20443,0.02388,0.000558491,0.000558491,0.000558491
46,2079.7,1.67234,1.17855,0.01198,0.68838,0.71737,0.73111,0.36339,1.97131,1.37678,0.02459,0.000554956,0.000554956,0.000554956
47,2124.03,1.65457,1.20429,0.01204,0.78282,0.62103,0.71489,0.38868,1.77379,1.2931,0.0228,0.000551422,0.000551422,0.000551422
48,2168.43,1.64911,1.16153,0.01171,0.62355,0.69101,0.72233,0.36388,1.87948,1.19074,0.02561,0.000547888,0.000547888,0.000547888
49,2212.93,1.66618,1.16998,0.01185,0.75534,0.66735,0.7355,0.38012,1.88873,1.17119,0.02461,0.000544354,0.000544354,0.000544354
50,2257.28,1.6438,1.1542,0.01179,0.69509,0.68081,0.72602,0.38076,1.83659,1.26647,0.02366,0.000540819,0.000540819,0.000540819
51,2301.64,1.64942,1.17417,0.01194,0.6986,0.63065,0.68477,0.35004,1.85521,1.50616,0.02529,0.000537285,0.000537285,0.000537285
52,2345.99,1.62865,1.12884,0.01188,0.70446,0.66485,0.71195,0.3676,1.96264,1.31715,0.02701,0.000533751,0.000533751,0.000533751
53,2390.36,1.64925,1.15339,0.01199,0.59358,0.64148,0.66117,0.32624,1.91885,1.40908,0.02651,0.000530216,0.000530216,0.000530216
54,2435.47,1.63065,1.14568,0.01196,0.63671,0.6664,0.66763,0.35924,1.89627,1.34968,0.02499,0.000526682,0.000526682,0.000526682
55,2481.07,1.6435,1.10641,0.0119,0.64029,0.73715,0.73632,0.39739,1.87686,1.14818,0.02367,0.000523148,0.000523148,0.000523148
56,2526.96,1.60676,1.10205,0.01168,0.67318,0.73423,0.75997,0.40176,1.82511,1.17936,0.02319,0.000519613,0.000519613,0.000519613
57,2573.22,1.61246,1.09265,0.01144,0.64592,0.73203,0.72247,0.38452,1.96782,1.21754,0.02764,0.000516079,0.000516079,0.000516079
58,2619.15,1.59615,1.08745,0.01158,0.78489,0.69918,0.77496,0.4111,1.8277,1.24158,0.02374,0.000512545,0.000512545,0.000512545
59,2665.27,1.58791,1.06695,0.01131,0.65793,0.76474,0.75591,0.38761,1.89912,1.13791,0.02452,0.000509011,0.000509011,0.000509011
60,2710.29,1.58266,1.05383,0.01129,0.76214,0.62247,0.71566,0.36804,1.88989,1.11546,0.02564,0.000505476,0.000505476,0.000505476
61,2755.75,1.56967,1.0583,0.01146,0.79726,0.62757,0.73729,0.38902,1.98904,1.21774,0.02763,0.000501942,0.000501942,0.000501942
62,2801.12,1.58575,1.02235,0.01121,0.65016,0.69188,0.69492,0.3707,1.86163,1.39397,0.0241,0.000498408,0.000498408,0.000498408
63,2845.33,1.59071,1.04675,0.01155,0.73304,0.65342,0.70802,0.36843,1.83918,1.31383,0.02316,0.000494873,0.000494873,0.000494873
64,2890.32,1.55864,1.01374,0.01126,0.67733,0.72841,0.72783,0.38874,1.90646,1.19452,0.02608,0.000491339,0.000491339,0.000491339
65,2935.55,1.56974,1.02478,0.0111,0.70333,0.71145,0.75171,0.39146,1.83077,1.2183,0.02393,0.000487805,0.000487805,0.000487805
66,2981.42,1.56289,1.02198,0.01127,0.73394,0.6941,0.75963,0.37823,1.98646,1.1555,0.02636,0.000484271,0.000484271,0.000484271
67,3026.7,1.57401,1.01888,0.01135,0.63665,0.73462,0.73839,0.39211,1.86984,1.1214,0.02398,0.000480736,0.000480736,0.000480736
68,3072.17,1.55431,0.99715,0.01103,0.69254,0.68286,0.71275,0.37147,1.9259,1.32172,0.02532,0.000477202,0.000477202,0.000477202
69,3118.26,1.53633,0.9775,0.01084,0.77235,0.67398,0.74185,0.39258,1.858,1.29781,0.02432,0.000473668,0.000473668,0.000473668
70,3165.66,1.53265,0.97843,0.01124,0.65806,0.69305,0.70687,0.38392,1.86697,1.15972,0.02351,0.000470133,0.000470133,0.000470133
71,3210.46,1.53673,0.9937,0.01129,0.65308,0.74449,0.73929,0.37993,1.94934,1.20067,0.02536,0.000466599,0.000466599,0.000466599
72,3256.23,1.5147,0.94584,0.01044,0.77644,0.65729,0.74029,0.39685,1.85406,1.06808,0.02428,0.000463065,0.000463065,0.000463065
73,3300.74,1.51212,0.97049,0.01077,0.64848,0.63993,0.71121,0.3762,1.91225,1.14289,0.02513,0.00045953,0.00045953,0.00045953
74,3346.1,1.51366,0.98587,0.01086,0.76093,0.68774,0.74406,0.38307,1.87171,1.03779,0.02594,0.000455996,0.000455996,0.000455996
75,3391.75,1.49764,0.92338,0.01047,0.59644,0.74258,0.69317,0.3813,1.86346,1.3058,0.02382,0.000452462,0.000452462,0.000452462
76,3437.2,1.5064,0.94326,0.01064,0.69223,0.69852,0.74488,0.39473,1.88908,1.09454,0.02408,0.000448928,0.000448928,0.000448928
77,3482.67,1.48088,0.93212,0.01029,0.73473,0.65179,0.71745,0.37338,1.95036,1.18503,0.02642,0.000445393,0.000445393,0.000445393
78,3528.22,1.4848,0.91633,0.01062,0.65755,0.69918,0.71901,0.38313,1.92094,1.14002,0.0253,0.000441859,0.000441859,0.000441859
79,3573.54,1.4944,0.91349,0.01073,0.63581,0.70711,0.73931,0.3821,1.97486,1.14042,0.02621,0.000438325,0.000438325,0.000438325
80,3618.88,1.49201,0.90647,0.01086,0.77606,0.65287,0.74276,0.39827,1.84295,1.14117,0.02387,0.00043479,0.00043479,0.00043479
81,3664.11,1.47629,0.8766,0.01033,0.72576,0.65782,0.69772,0.37108,1.867,1.2833,0.02428,0.000431256,0.000431256,0.000431256
82,3708.5,1.4507,0.89806,0.01038,0.70559,0.69993,0.7443,0.38993,1.96994,1.16893,0.02536,0.000427722,0.000427722,0.000427722
83,3752.76,1.48272,0.88048,0.01012,0.75463,0.68624,0.73025,0.38425,1.89135,1.13381,0.02357,0.000424187,0.000424187,0.000424187
84,3796.84,1.46102,0.84096,0.01012,0.71342,0.70985,0.75004,0.40249,1.87723,1.1484,0.02378,0.000420653,0.000420653,0.000420653
85,3841.8,1.47439,0.87679,0.01054,0.74444,0.6561,0.73023,0.38107,1.9019,1.31582,0.02461,0.000417119,0.000417119,0.000417119
86,3887.46,1.43447,0.85438,0.00991,0.69277,0.71924,0.73752,0.38041,1.92441,1.25905,0.0259,0.000413584,0.000413584,0.000413584
87,3932.95,1.43036,0.83972,0.00982,0.69982,0.75702,0.74625,0.4004,1.92894,1.16902,0.02699,0.00041005,0.00041005,0.00041005
88,3978.24,1.43851,0.85189,0.00969,0.75954,0.6981,0.75362,0.38729,1.89389,1.14041,0.02364,0.000406516,0.000406516,0.000406516
89,4023.52,1.41704,0.82032,0.00981,0.74833,0.65113,0.73104,0.38667,1.88337,1.27207,0.0236,0.000402982,0.000402982,0.000402982
90,4068.52,1.44312,0.84332,0.00994,0.66451,0.67082,0.71567,0.3823,1.97022,1.2035,0.02506,0.000399447,0.000399447,0.000399447
91,4113.03,1.41664,0.79472,0.00953,0.70304,0.70937,0.7458,0.39347,1.81598,1.36565,0.02323,0.000395913,0.000395913,0.000395913
92,4158.13,1.37301,0.80438,0.00974,0.66443,0.71379,0.71699,0.37682,1.899,1.12819,0.02511,0.000392379,0.000392379,0.000392379
93,4203.35,1.37051,0.79005,0.00949,0.70439,0.6594,0.71356,0.36505,1.91581,1.34996,0.02548,0.000388844,0.000388844,0.000388844
94,4248.56,1.39362,0.81133,0.00942,0.63351,0.73293,0.70928,0.378,1.90378,1.26848,0.02614,0.00038531,0.00038531,0.00038531
95,4293.23,1.37969,0.77944,0.00955,0.66771,0.75201,0.74251,0.39923,1.87557,1.08151,0.02464,0.000381776,0.000381776,0.000381776
96,4338.76,1.37825,0.78573,0.00925,0.68239,0.69534,0.71613,0.37535,1.9485,1.23313,0.02624,0.000378242,0.000378242,0.000378242
97,4384.43,1.36871,0.77144,0.00923,0.70091,0.70976,0.72479,0.36518,1.99069,1.307,0.02689,0.000374707,0.000374707,0.000374707
